NOTA_CN_MEDIA,NOTA_CH_MEDIA,NOTA_LC_MEDIA,NOTA_MT_MEDIA,NOTA_REDACAO_MEDIA
-0.08744007215399108,-0.1319514654815463,-0.2858035857704213,0.09669059763025027,1.05863797364961
0.08800191758520148,-0.1222102118873353,-0.09335701723607492,-0.09971883009081609,0.24651305207968813
0.3258697413596257,0.20942833547712436,0.1125911694520998,0.3032084474787032,0.0836666034471858
-0.18501840083046397,-0.2381867487203965,-0.1892758231182041,-0.3730371931525179,0.30426687468870944
0.45971825043332,-0.15130729024223066,-0.2528608829835418,-0.031222843329100306,0.004535275375747744
0.048026113381291376,-0.07244681835216293,-0.19343808921193495,0.04012031268878166,-0.3449643379651835
-0.9811907732172688,-1.2429804907800108,-1.1723318840788928,-1.3669313948163688,-1.6872107410349333
0.08648919989627242,0.0715390167309844,-0.029336336099929486,-0.1428008597365286,0.19383725917608693
0.049833261442523064,-0.08521004001719475,-0.06985674371199534,-0.004473754156351335,-0.02849724762965438
-0.28594227755867074,-0.3175575867466839,-0.6204346083475373,-0.6721095950148406,0.07217343133485363
0.008427054993987682,-0.17446085367975578,-0.4572990421343195,-0.04749218747815648,0.6534561643540766
-0.13366128258410523,0.009075404012033935,-0.11377119468502044,0.020574165823886475,-0.13668653079305765
0.10602143910704123,-0.24117485642417213,-0.3594431116291805,-0.20459151750398222,-0.4256827673759847
-0.010255554842369822,-0.09691095356789463,-0.08732476336113033,-0.24993882645572255,-0.1414587304539512
-0.19363628811410943,-0.49996928632464516,-0.6660296561941761,-0.49792119431646586,-0.4294666076028162
-0.05001511216070166,-0.13204617163221777,-0.17130727015898276,-0.16310282832315834,0.02696540186519942
0.3554511472706033,0.30726638277063223,0.27885281888556485,0.12487176607762157,-0.04370690533743621
-0.49001011705993963,-0.6615043105980783,-0.9507967911854021,-0.4705744110339735,0.35651631934230704
-0.5844955694874876,-0.9794812433949698,-0.993493783994912,-0.59606160435464,0.18407578190140322
-0.721865557301462,-0.9808745162606176,-1.1872651130129535,-1.0640755637794406,-1.4097392883921676
-0.5668854643676196,-0.3710151060418478,-0.4387993487316388,-0.5504450781902999,0.46941987113504385
-0.2434691557798365,-0.5825924767050874,-0.6324915150601352,-0.6004265840371146,0.6244444438368243
-0.4917828356002522,-0.6272354364057742,-0.7359026511858879,-0.7016738462458536,-0.6355070641107988
-0.7126002924497282,-0.8042225117616084,-0.7699535191833776,-0.6307809484312646,0.043523359728447286
-1.0822325789120868,-1.0482170508326452,-0.8559973936627435,-1.0617556879253542,-1.635363509023016
-0.9070949407442106,-0.7362587137695994,-0.3593140807619375,-0.9944110345479564,-1.5933607241929935
-0.8951637732387627,-0.5958550770130414,-0.44681180272124454,-0.923291397794697,-0.35256909296801064
-0.7977939864391995,-0.653541164722584,-0.4469042632166523,-0.5619593905627148,-0.84571203858084
-1.0740971608617136,-0.8212474057102195,-0.37014304040771545,-1.0043662590651525,-0.7576976917122777
-1.016993102695808,-0.625901367924283,-1.054896806267007,-0.9629143919558891,-2.0687738072233173
-1.5552461755843474,-1.3859656406172254,-1.3144843391103378,-1.481686126201723,-0.9078342459786588
-1.6284081423772163,-1.2216645127577361,-1.5298623375606544,-1.647937652297618,-1.0091888210517252
-1.0566441631551897,-1.1144025509123758,-0.67686222089305,-1.0143037828237322,-1.1478848609782646
-1.648368026754458,-1.0483324881439835,-1.4740679668950485,-1.3264655647854222,-0.17310139538253994
-0.027505088935377005,0.22823588402736525,0.2960014542450061,-0.22651985316031795,0.09487613767545042
