NU_NOTA_CN_MEDIA,NU_NOTA_CH_MEDIA,NU_NOTA_LC_MEDIA,NU_NOTA_MT_MEDIA,NU_NOTA_REDACAO_MEDIA,MEDIA_GERAL
-0.60132543358931,-0.6259757578342066,-0.6147617223839043,-0.8313831491973791,-0.2875537214238908,-0.6025664476949762
-2.373916776772264,-2.3586277406865688,-3.2110224130247764,-1.8575928226109937,-3.5667960204912306,-2.8134047660428383
1.7523903413593251,1.8327704525473172,1.640614692677393,1.7813655477717505,1.0964191372142447,1.645506492448369
-1.2226899659862753,-1.1350248186667795,-1.2611884575478238,-1.2509647356080145,-0.7601266412678649,-1.141364983244463
0.18750853177724797,0.1985242626660106,0.6837332815982702,0.24931363361571282,-0.7558734397851012,0.03741456193198015
-1.8884054007473514,-2.009683239541439,-2.3851937196963227,-1.3182648802872574,-2.746636747072674,-2.170217776899151
1.1151512500831149,0.9908187895586714,1.099730534808907,0.9568212010778431,0.5950283162639295,0.9515153692952162
0.11950929246634502,-0.05613954079732295,0.1386810563446041,0.05414925436754262,0.6863287894212413,0.2344928567469272
0.8685680924188938,1.1691808561189858,0.9755983267515935,1.0655537333077512,0.5218031797915422,0.9321306993005655
1.2972174570766102,1.2076076658548878,1.353608894739644,1.459561224126724,0.8136616781021311,1.2487352626929733
1.6523755892262881,1.6575504514993795,1.411181073330008,1.6889745012762027,0.8316494830766975,1.4612539609605144
0.8417174671123626,0.6834195048581395,0.6971592129770303,0.8555056382876138,1.0470889669892336,0.8807659034397943
-0.8590360363116576,-0.7009047545049314,-0.6868426333559189,-0.46233371852067745,-0.5114309011670191,-0.6407104921485646
0.14481757627783962,0.10965933694619794,0.12765931784901563,-0.20755103415721318,-0.45097018437236414,-0.10987787838127774
-1.685815301806993,-1.5023455541834008,-2.0924674318895096,-1.335110958187453,-2.3566862268691215,-1.8879770180582454
-0.6800136831395971,-0.8319598527268777,-0.6454009615276659,-0.4774672935143164,0.1398601465641617,-0.4546051216642652
0.1853727132908537,0.3479828666566016,0.30334435798257137,0.10008773950440233,0.6604419194299364,0.3543233914925734
-0.9658672816385967,-0.2372516675214542,-0.6840432370334335,-0.8630015269763063,-1.6133543715447696,-0.9709030950768265
1.371671673419568,1.427938801628511,1.405179093674433,1.6776601323761942,0.5394084163342521,1.2891367948273813
-0.6036952488294571,-0.5694070041324513,-0.5286588544571643,-0.41837463271393893,-0.033636557227446955,-0.40588427781134284
1.5679927925302557,1.6736565191501571,1.5979674470948446,1.7440745566927665,1.8705023780724932,1.7834333542832457
-0.48812567841106264,-0.6917337785739118,-0.7512796706124586,-0.4914903366996518,-0.18129031510767737,-0.5081317788521837
-1.2608645666904104,-1.316006165933934,-1.4275326661496153,-1.0868399735922483,-0.8794781308986466,-1.203101201902085
-0.46568350282956955,-0.5566514758192099,-0.5138736939914692,-0.5548242304368087,-0.21074232432176918,-0.46170155795502815
0.3102045488035708,0.1476493415518503,0.2853835639879091,0.13659902923655393,0.40133944592023174,0.2700071956990641
0.7509809270404632,0.7578650671955389,0.785723149038622,0.7436067022128307,1.1858755124992937,0.9068384058274629
0.3318027631060922,0.45243482292216425,0.32197424538683717,0.27262190545987947,1.224395009920268,0.5983029125557926
-1.5217961621730893,-1.7738197227616275,-1.370515409475145,-2.0467752232580882,-2.628028344686822,-2.0395277808588816
-0.30888514926879546,-0.44219622116423934,-0.1279341714220839,-0.3342381805946999,0.008640906054968018,-0.2342967920102023
-0.5353201326058799,-0.4370282060313742,-0.4431047368639783,-0.412284311768441,0.21326378512006874,-0.2856120310195373
-0.5530508362292641,-0.8197318838374544,-0.9345845066371701,-0.7866229890976131,0.5841461566776228,-0.4354728507745439
-0.7192994853769173,-1.1449758045178244,-1.0596960379895928,-0.5704884830048047,0.8015242242298547,-0.4319721223021482
