NOTA_CN_MEDIA,NOTA_CH_MEDIA,NOTA_LC_MEDIA,NOTA_MT_MEDIA,NOTA_REDACAO_MEDIA
0.1518640867725306,-0.05064163107759218,-0.24132369075627116,-0.26761290724056197,0.32559832102393316
-0.11760723259970535,-0.1522505043854227,-0.0825287251048366,-0.07537849979223267,-0.24305168770514265
0.5240252021981495,0.3256518430460786,0.2899792941108324,0.35323232560552903,0.428529866333083
-0.2395014098627923,-0.34205676943481933,-0.44665656785848357,-0.6150149393089842,-0.153400558603877
0.27828532297793096,0.337958541721435,0.08166337315642468,0.5436676029196021,-0.17586108076322984
-0.12261456773235654,-0.4254629244885769,-0.29514874917737216,-0.028118056630587876,-0.22100769966457076
-0.9541676982874252,-0.8428505031896817,-0.7283258920588587,-0.9996986461609515,-1.5711849867685392
-0.2067223776322657,-0.18688363913401934,-0.4241021134696348,-0.5330212622435548,-0.4599871575029788
-0.06132595179994901,-0.2163960684305989,-0.2553718654390112,-0.21766765293198162,-0.4448895292944387
-0.4001618647231601,-0.5706372311016159,-0.5496170594412783,-0.5581777281593622,-0.9583395123098752
0.019492988402851887,-0.04207701160601151,-0.37097227510342573,-0.1155680969776963,0.11109202093058897
0.011487628749501084,-0.27786508519226705,-0.21210270209093707,-0.19221046936509167,-0.3391825398436131
-0.12742845004136774,-0.22850429203218298,-0.10455093413184846,-0.2970855372169147,-0.21908724926830436
-0.05742669965950591,-0.013481004459211752,-0.08155168082263271,-0.31836126348194843,-0.06902168780062465
0.1771872469895285,-0.15496884014654974,-0.3230357350530345,-0.06144219023246785,-0.7729568993954071
-0.04563818580359381,-0.26415632610555784,-0.41642397608738924,-0.3903182252429039,-0.8780119817279209
0.4171367509576976,0.4230441663455902,0.3129071617383149,0.2198532605120125,-0.31409339036319966
-0.4770168329760208,-0.5585569848761671,-0.7496113418129728,-0.5819870068557642,-0.9813349053360196
-0.8952059535132493,-0.754303522978606,-1.0276526587031685,-0.9848168527044304,-0.8220538169675671
-0.384753445737375,-1.0767096726381813,-1.0906539444223118,-0.7412908879625116,-1.887753910925106
-1.0414762554385204,-0.9657429527569816,-0.9623832610091477,-0.8332060001692974,-1.1330822815375297
0.1976716176186342,0.033828642529128206,-0.2493561790762728,-0.34000791943175435,0.05260609961726363
-1.466987817261651,-1.1857418225620695,-0.9404992189191044,-0.8823355127541416,-0.8661613983845643
-1.034431505279969,-1.4274192915195376,-1.1006017660251892,-1.1907504899775079,-1.2836817395686546
-1.2325050159144135,-0.7347205086370847,-0.6991401624254643,-0.7505169545809893,-1.2837187691870542
-0.336463944184492,-0.21032508118346743,0.18782889134386513,-0.5062978923699044,-1.0171055167100214
-0.8203310217571058,-0.5778923336653892,-0.5384528862559993,-1.0105069208941966,-0.43109454471840924
-0.36487958191897435,-0.2572496495003074,-0.05264221923343286,-0.8979430987010041,-0.7416681849547903
-0.9540873443337587,-0.4244577832418448,-0.12918990919578893,-0.9185089914591805,-0.5133801256698931
-1.6275130372417,-1.1779129788543938,-2.230448492518094,-1.3480250649750163,-1.8892270892571092
-1.406534975191643,-1.110660478741112,-1.18500840441543,-1.5776902061481377,-0.5856510063478181
-1.5164350745199993,-1.2843539668728183,-1.4021111865227267,-1.923264922190681,-1.257170896387212
-1.1137076535230304,-1.2193610559036754,-1.081323220744828,-1.1961320604669567,-1.1045902119561533
-1.5049300528061906,-1.4655378889841393,-2.0260920022763615,-1.9263594947706366,-1.0290705992602094
-0.09946385212716055,0.12059173472320067,0.13115082016274476,-0.4147410434618505,-0.15614505518595173
0.3067077741903185,-0.6300096500503191,-1.5000026856033726,-0.6655652202613627,-0.6082985295785758
-0.8193169992366635,-0.5069091189774527,-0.601680693548053,-0.7445369769047748,-0.9681028248750595
-0.9354519367581491,-0.5364821097083841,-0.6245916089370498,-0.9600905246961556,-0.7621047525631016
-1.3654023970665432,-0.8832441583042079,-0.9593880584863557,-1.0382775253082377,-1.0081091169932126
-0.00860813895680993,-0.16232577444203072,-0.3070878359972123,-0.4418225809280927,-0.6559334306878035
-1.063269989248354,-0.3809530278696655,-0.8805134588775326,-1.2382548247221294,-1.355052626072019
-2.320537117578857,-2.1612499382710917,-2.563028774046172,-2.0043942118307387,-2.9599985755510354
-2.0101248815443853,-1.5284640511406344,-1.5516577814439705,-1.488475759507321,-2.6597663195472916
-1.5923342781306162,-1.9142281313966742,-1.7483508300508879,-1.8194443511746319,-2.2833407238076022
-0.7667055215092506,-0.7691742176785666,-1.0764446128787577,-0.5284023091349564,-2.8370536594211333
-2.010457604717649,-2.0444556927129254,-2.155896012127652,-2.00366236542213,-2.284616821426295
-1.3121498035698604,-0.8348768463688251,-1.1720240480587207,-1.5246109999493889,-1.884046615040016
-1.7250464087927715,-1.643621322158712,-1.9016982192000658,-2.0669126338678465,-2.450150329108182
-2.48083925681592,-2.441425230658707,-2.854448624909094,-2.3043832958783557,-3.7537579447009577
-1.8090854581528923,-1.7892331282690053,-1.856561009636755,-1.5685935783614529,-1.9025640547947333
-2.0103181778640913,-2.0378282701683186,-2.1884948702337144,-2.1513777964665164,-2.6457925534417077
-1.062149993890245,-1.0994611572133255,-0.5997082420302204,-0.977914280327437,-1.1893635035953252
-2.4214791107928737,-2.093895006699495,-2.0543466472363012,-1.8930202787274668,-2.3806964258526033
-2.315225099694597,-2.0716078246136815,-2.218936380403589,-1.7711130349600654,-2.9180580068712523
-2.3960419105590183,-2.0773699242283694,-2.193039969441659,-1.744137497243669,-2.394707929949201
-2.045891090795605,-2.1861222660428496,-1.93679296236556,-1.5548331508354205,-1.6743587391147234
-1.3901804094555195,-1.6997329521720161,-1.5343263751820027,-1.5205943462910778,-1.975943722891052
-1.9114003289561348,-1.847829822166138,-2.001731864582457,-1.9788693978969716,-2.467294513165789
-1.4968698900496156,-1.7940375469806007,-1.7662489438691007,-1.7829270475398535,-1.8964754400927732
-1.8784929071178036,-2.03461041117376,-2.049181424540679,-1.7633541396870926,-2.2132266661169764
-1.3322926692101864,-1.455343588371946,-1.5260226483220107,-1.2485943908634092,-1.8305796733817121
-2.211061188138126,-1.8836150060596708,-2.255156677150708,-1.8026050695021285,-1.8497215822437973
-2.0406349687531087,-2.207160978013941,-2.590687689017064,-2.1869040812940885,-2.207530894331784
-1.2910822121487573,-1.4511345184845634,-1.3497795599232683,-1.4504280202653224,-2.3241523005664013
-1.3298330739872943,-2.0531850803699845,-1.7175021052540957,-1.5181606854253415,-1.0909178893865321
-1.3581592130777773,-1.0393800549267849,-1.3431579588507216,-1.3989833908439055,-2.1791896407853173
-1.2992638480648977,-1.2145232389537457,-1.227670919539896,-1.4787520631903397,-1.9128959655889766
-1.4728407286647427,-2.934718849929078,-3.1051635380719205,-2.3266402997219675,-2.9990017903232786
-2.437495914631376,-2.4614280778118296,-2.1796300852556603,-1.9532321736125815,-3.933262024914347
-1.859179468607,-1.9220844663332168,-2.0207170730869977,-2.0519642283903163,-2.8997979614460467
-1.4480648672600656,-1.3775523964757712,-1.3544639040824762,-1.5433184284687076,-2.1875653438659275
-1.1984089574001295,-1.233570733252762,-0.9896863117933181,-1.3890849319410694,-1.7854001159199036
-2.0178660618255635,-2.254061223250102,-2.2670221220606406,-2.12881063071732,-2.7235450049296763
-0.28375547190418754,-0.13431079214612457,-0.007786300648166395,-0.4519815290633096,-0.715040712827152
-1.2698831578649126,-1.2726256492608097,-1.220189563738162,-1.6890583969572852,-2.1903815697772755
-1.936066248562064,-2.5523207675936415,-2.4007993989107725,-2.1142933059318185,-3.970921820092517
-1.3362150583633599,-1.0095369247572585,-1.0187626157377558,-1.582186488418911,-1.9364226926495205
-1.6338818037572933,-1.7368336127266781,-1.984459921408847,-1.9197978673580602,-2.01041951522941
-2.4571103281357125,-2.3263618613934494,-2.476158306793321,-1.9915108051643384,-2.553655916617875
-1.788112844214855,-1.659888180717152,-1.5821265791174879,-1.8126575227200252,-0.7329511518842288
