NO_MUNICIPIO_PROVA,UF,QTD_PARTICIPANTES,NU_NOTA_CN_MEDIA,NU_NOTA_CH_MEDIA,NU_NOTA_LC_MEDIA,NU_NOTA_MT_MEDIA,NU_NOTA_REDACAO_MEDIA,RENDA_FAMILIAR_SM_MEDIA,CLUSTER
CERQUILHO,SP,437,518.6274599542335,541.9892448512586,553.2654462242563,566.258581235698,665.1716247139589,3.2258726899383983,2
CERRO LARGO,RS,762,491.3204724409449,516.0206036745407,526.6060367454068,533.3330708661417,649.7375328083989,2.4866434378629503,2
CHAPADA DOS GUIMARÃES,MT,214,478.288785046729,506.8943925233645,515.2364485981309,505.5700934579439,614.8598130841121,2.5711610486891385,1
CHAPADINHA,MA,2127,453.9879172543489,459.7433004231312,476.5560883874001,470.3634226610249,572.3742360131641,1.0377270610153704,0
CHAPADÃO DO SUL,MS,588,481.39081632653057,497.9181972789116,516.2530612244898,507.1744897959183,592.9931972789116,3.135593220338983,1
CHAPECÓ,SC,2902,515.5463128876637,542.257477601654,547.1482425913163,552.3354927636113,670.7925568573397,4.021819402484055,2
CHARQUEADAS,RS,575,490.6433043478261,516.8530434782608,533.7062608695652,513.8217391304348,584.591304347826,2.567829457364341,1
CHAVAL,CE,350,465.088,486.2468571428572,505.6325714285714,497.4194285714285,610.5714285714286,0.9550898203592816,1
CHOPINZINHO,PR,435,484.0252873563218,509.54873563218393,524.3827586206896,523.3712643678161,630.4827586206897,3.235229759299781,1
CIANORTE,PR,1392,493.492816091954,508.4188936781609,524.9852729885057,522.0165229885057,615.7327586206897,3.0476054732041047,1
CIDADE OCIDENTAL,GO,1086,468.8634438305709,493.6220073664825,514.0500000000001,484.2328729281768,580.4419889502763,1.674115456238361,1
CLEVELÂNDIA,PR,148,478.6337837837838,496.0236486486487,519.0554054054054,499.077027027027,589.8648648648649,2.4342105263157894,1
CLÁUDIO,MG,638,497.4904388714734,531.2700626959247,535.1451410658307,547.5987460815047,671.5987460815047,2.545081967213114,2
COARACI,BA,692,465.08280346820806,481.6554913294797,497.7244219653179,486.3013005780346,586.2716763005781,1.1728247914183552,1
COARI,AM,981,450.483995922528,452.28226299694194,479.1638124362895,453.5183486238532,505.3007135575943,1.0668016194331984,0
COCAL,PI,825,463.1970909090909,471.6283636363637,491.90496969696966,485.5601212121212,604.4606060606061,0.8694029850746269,0
COCOS,BA,806,451.1476426799008,459.3998759305211,480.6884615384616,471.5549627791563,537.1712158808933,0.9644149577804584,0
CODAJÁS,AM,229,455.5187772925764,454.5794759825328,479.7528384279476,461.9593886462882,538.9519650655022,1.095307917888563,0
CODÓ,MA,2190,455.2887671232877,466.8012785388128,488.117397260274,474.1017808219178,572.8310502283105,1.1425925925925926,0
COELHO NETO,MA,1419,449.6102889358704,456.71522198731503,478.476955602537,469.9596899224807,568.7667371388302,1.091451292246521,0
COLATINA,ES,1898,513.5282402528978,532.3316122233931,540.0759747102213,550.5976817702846,674.1622760800843,2.7007211538461537,2
COLINAS,MA,1065,445.86112676056337,455.7777464788732,476.38215962441313,472.41568075117374,571.868544600939,1.0873493975903614,0
COLINAS DO TOCANTINS,TO,759,468.63860342556,478.4574440052701,497.2509881422925,492.36310935441367,622.3978919631094,2.1290123456790124,1
COLNIZA,MT,166,459.03734939759033,473.76385542168674,492.0325301204819,464.7210843373494,562.0481927710844,2.166037735849057,0
COLOMBO,PR,2549,494.2042761867399,517.2197724597881,533.9993330717929,512.1678305217732,598.1247548058062,2.60589651022864,1
COLORADO,PR,547,486.54972577696526,501.337659963437,520.0961608775136,513.336197440585,657.1480804387569,2.648451730418944,1
COLORADO DO OESTE,RO,310,492.3654838709677,500.4429032258064,517.4254838709677,505.9122580645161,654.4516129032259,2.533434650455927,1
COLÍDER,MT,327,492.6740061162079,507.29969418960246,525.7553516819572,518.3798165137615,641.039755351682,3.0426997245179064,1
COMODORO,MT,146,481.4705479452055,494.5664383561644,510.608904109589,506.02945205479455,628.3561643835617,2.8279816513761467,1
CONCEIÇÃO,PB,833,458.7031212484994,468.7236494597839,487.61212484994,482.5482593037215,593.1812725090036,0.9569620253164556,0
CONCEIÇÃO DA BARRA,ES,318,477.188679245283,490.7987421383648,514.0295597484277,492.414465408805,614.9056603773585,1.753315649867374,1
CONCEIÇÃO DA FEIRA,BA,380,453.41078947368425,476.5631578947368,494.4492105263158,469.75447368421055,555.0,1.0947368421052632,0
CONCEIÇÃO DO ARAGUAIA,PA,1134,464.031922398589,472.72363315696646,491.4917107583774,479.0982363315697,580.652557319224,1.5873015873015872,0
CONCEIÇÃO DO COITÉ,BA,1449,472.8884057971015,494.756038647343,510.69565217391306,500.5236714975846,616.1214630779848,1.316031941031941,1
CONCEIÇÃO DO JACUÍPE,BA,869,474.231415420023,493.268584579977,511.0666283084005,491.2803222094361,576.2025316455696,1.3965686274509803,1
CONCEIÇÃO DO MATO DENTRO,MG,334,491.65179640718566,514.0913173652694,525.9724550898203,529.5206586826347,626.4670658682635,2.3511166253101736,1
CONCÓRDIA,SC,1153,513.5244579358196,537.5397224631397,545.4317432784042,553.6493495229835,691.5871639202081,3.7827788649706457,2
CONCÓRDIA DO PARÁ,PA,563,448.99023090586144,453.5436944937833,479.39484902309056,455.67246891651865,567.6021314387211,1.1191666666666666,0
CONFRESA,MT,588,464.2557823129252,475.9739795918368,496.16955782312925,480.3869047619048,567.8231292517007,2.3427719821162443,0
CONGONHAS,MG,835,501.6434730538922,526.3135329341317,536.9461077844311,553.6891017964072,694.7065868263473,2.826818675352877,2
CONSELHEIRO LAFAIETE,MG,2311,514.559498052791,541.9733881436607,546.1773258329728,562.8893985287754,690.6793595845954,2.730509148766905,2
CONSELHEIRO PENA,MG,371,477.8234501347709,501.1970350404313,522.9185983827493,518.6261455525606,642.1024258760108,2.126934984520124,1
CONTAGEM,MG,8559,515.3459165790397,543.0417688982358,548.3687229816568,554.1635354597499,663.9724266853605,2.8841487279843445,2
CORAÇÃO DE JESUS,MG,450,464.7622222222223,493.77,506.01666666666665,480.1431111111111,604.1333333333333,1.2540160642570282,1
CORAÇÃO DE MARIA,BA,564,448.76187943262414,461.0723404255319,485.50585106382977,468.8258865248227,571.7021276595744,0.9455223880597016,0
CORDEIROS,BA,585,468.8121367521367,485.1059829059829,502.2264957264957,499.6784615384616,606.1196581196581,1.1564465408805031,1
COREAÚ,CE,636,469.5701257861635,492.6166666666667,503.6657232704403,536.8899371069182,605.5345911949686,1.159166666666667,1
CORINTO,MG,373,470.6713136729222,490.9415549597856,509.5490616621984,502.34048257372655,594.9061662198392,1.5712719298245614,1
CORNÉLIO PROCÓPIO,PR,1222,494.87037643207856,515.6455810147299,529.4982815057283,535.3133387888707,616.5630114566285,2.6656511805026657,2
COROATÁ,MA,1178,454.3432937181664,463.4589983022071,484.9505942275042,472.0429541595925,610.899830220713,1.0,0
COROMANDEL,MG,444,486.3227477477477,513.4108108108107,526.1804054054054,511.0168918918919,640.4054054054054,2.280087527352298,1
CORONEL FABRICIANO,MG,1111,521.8710171017101,545.0192619261926,548.5148514851485,574.5244824482448,708.8388838883889,2.9537643207855973,2
CORONEL VIVIDA,PR,410,489.6148780487805,519.560731707317,532.7619512195122,526.8382926829269,640.5853658536586,3.064835164835165,2
CORRENTE,PI,2081,444.3526189332053,440.6609802979337,467.4748678519942,463.2123978856319,551.1773185968284,1.1069057104913678,0
CORRENTINA,BA,671,470.172131147541,480.21818181818185,494.0962742175856,485.9667660208644,570.9388971684053,1.2296476306196842,0
CORUMBÁ,MS,1418,473.70916784203104,491.413610719323,510.34774330042313,494.8065585331452,575.5571227080395,2.099629040805512,1
CORURIPE,AL,1104,466.3324275362319,476.11657608695646,499.6389492753624,495.5890398550725,586.322463768116,1.4250343878954608,1
COSMÓPOLIS,SP,569,506.4585237258348,528.2312829525483,541.2316344463972,540.0379613356766,640.7029876977153,3.1383601756954613,2
COSTA RICA,MS,294,475.7438775510204,493.9044217687074,514.5360544217688,499.78231292517006,556.8027210884354,2.627062706270627,1
COTIA,SP,3135,510.8471451355662,533.8616586921851,546.3818819776715,548.171259968102,648.9122807017544,3.818508923431203,2
COXIM,MS,602,473.7295681063123,486.8215946843853,507.0700996677741,488.5018272425249,556.7109634551495,2.266576454668471,1
CRATEÚS,CE,1977,478.2554375316136,500.5692463328275,512.1899848254932,518.8942336874052,658.8366211431462,1.3124708080336291,1
CRATO,CE,3170,494.0276656151419,515.5349842271293,527.1548895899053,532.0758675078864,663.1419558359621,1.72923345963276,2
CRICIÚMA,SC,2970,518.8771717171717,541.4501683501684,548.8338720538721,564.1357912457912,695.6632996632997,3.826824583866837,2
CRISTALINA,GO,641,478.4120124804992,493.9366614664587,511.9937597503901,509.08081123244926,610.3588143525741,2.336173001310616,1
CRISTALÂNDIA,TO,222,456.418018018018,469.2018018018018,495.1986486486487,475.0702702702703,583.8738738738739,1.8253275109170304,0
CRUZ,CE,444,488.0885135135135,508.0547297297297,518.2772522522523,552.2515765765766,676.936936936937,1.332425068119891,2
CRUZ ALTA,RS,1074,491.7906890130353,517.2054003724395,531.8873370577281,517.5829608938548,609.7020484171322,2.550061804697157,1
CRUZ DAS ALMAS,BA,1983,474.3918809884014,490.47241553202224,505.0250126071609,495.36515380736256,604.8613212304589,1.4544721998388397,1
CRUZEIRO,SP,1264,510.91906645569617,535.9622626582279,542.0993670886076,553.2701740506329,679.3987341772151,2.9693715194908514,2
CRUZEIRO DO SUL,AC,2405,465.879792099792,481.90723492723487,500.66964656964655,474.9778794178794,600.5322245322245,1.53562945368171,1
CUBATÃO,SP,1101,490.7351498637602,515.930063578565,538.6523160762943,526.205267938238,615.4586739327884,2.2469707769066285,2
CUIABÁ,MT,12425,504.0790663983904,524.4250221327968,531.3721046277666,534.4072273641851,634.7074446680081,3.652038431576214,2
CUITÉ,PB,1516,467.2788918205805,478.397691292876,498.94327176781,487.6754617414248,590.6068601583113,1.0532544378698223,1
CUPIRA,PE,684,472.30497076023386,493.4795321637427,512.1697368421052,513.5301169590643,629.0058479532164,1.208006279434851,1
CURAÇÁ,BA,583,447.926243567753,457.29176672384216,484.08284734133787,470.7488850771869,530.1200686106347,1.030239099859353,0
CURITIBA,PR,28724,532.6722113911711,549.8153704219468,556.8711425985239,571.8627663278095,662.4578749477788,4.341355973539006,2
CURITIBANOS,SC,519,493.27842003853567,521.4946050096339,532.564161849711,520.8605009633911,633.2562620423893,2.824451410658307,2
CURRAIS NOVOS,RN,2150,487.3175813953488,508.0132093023256,521.3311627906977,508.0072093023256,645.6651162790698,1.5933304460805544,1
CURRALINHO,PA,604,441.7859271523179,435.3094370860928,459.6399006622517,443.7685430463577,531.8211920529801,1.0176933158584536,0
CURURUPU,MA,468,451.1775641025641,452.66645299145296,478.1782051282051,460.9303418803418,539.4017094017094,0.9326241134751772,0
CURUÇÁ,PA,1153,446.2041630529055,452.1249783174328,471.84535993061576,449.6841283607979,527.4241110147442,0.9721810089020771,0
CURVELO,MG,1585,493.65753943217663,516.7197476340694,528.2584227129338,527.1144479495268,656.1009463722397,2.293103448275862,2
CUSTÓDIA,PE,569,468.3579964850615,487.8892794376098,507.468014059754,502.49929701230224,595.4657293497364,1.3025641025641026,1
CÁCERES,MT,1502,484.0097869507324,496.5434087882823,512.1761651131824,500.95079893475366,624.8601864181092,2.6155954160438464,1
CÂNDIDO MOTA,SP,287,501.1522648083624,519.0327526132404,537.3020905923345,531.8588850174216,663.3449477351917,2.7666666666666666,2
CÂNDIDO SALES,BA,859,461.9291036088474,471.8838183934808,490.6504074505239,481.82409778812575,585.4249126891734,1.1764705882352942,0
CÍCERO DANTAS,BA,1199,462.30892410341954,476.0983319432861,494.6924103419516,480.0445371142619,569.3577981651376,1.0637417218543046,0
DELMIRO GOUVEIA,AL,1975,452.1687594936709,457.682835443038,478.8051139240506,474.2870886075949,542.4506329113924,1.0684621710526316,0
DIADEMA,SP,4771,494.65608887025786,527.2033745546007,542.9357996227207,527.8736323621882,635.0702158876546,2.46795616802258,2
DIAMANTE,PB,296,469.10777027027024,473.0125000000001,486.1351351351352,510.1290540540541,629.4594594594595,0.9823529411764704,1
DIAMANTINA,MG,2012,498.6151590457257,515.2598409542744,526.3874751491054,529.1650099403579,654.2942345924454,2.173555377207063,2
DIAMANTINO,MT,271,474.7365313653137,490.0018450184502,502.3243542435424,500.580073800738,610.5535055350554,2.68859649122807,1
DIANÓPOLIS,TO,456,455.3353070175439,459.5133771929825,486.0436403508772,465.2497807017544,551.9298245614035,1.7898686679174485,0
DIAS D'ÁVILA,BA,1092,470.96163003663,491.52298534798535,513.2367216117216,479.4830586080586,569.8901098901099,1.4445288753799392,1
DIONÍSIO CERQUEIRA,SC,397,496.8012594458439,519.0287153652392,534.2987405541562,526.5035264483627,636.272040302267,2.753712871287129,2
DIVINÓPOLIS,MG,4423,524.394754691386,551.3834275378701,552.9325344788605,580.8938955460095,708.3246665159394,3.069656073138877,2
DOIS IRMÃOS,RS,398,515.7497487437186,548.3630653266332,557.6675879396985,571.5057788944723,647.286432160804,3.636120996441281,2
DOIS IRMÃOS DO BURITI,MS,115,451.264347826087,467.94608695652175,483.4773913043479,471.3113043478261,535.1304347826087,1.4966666666666666,0
DOIS VIZINHOS,PR,883,492.49082672706686,514.2237825594564,530.4541336353341,524.2261608154021,615.039637599094,2.9833333333333334,1
DOM ELISEU,PA,607,456.33822075782535,470.104118616145,492.3685337726524,481.7706754530478,574.8599670510708,1.533886583679115,0
DOM PEDRITO,RS,426,476.0943661971832,495.63638497652585,517.9758215962441,490.5044600938967,562.018779342723,2.2145953757225434,1
DOM PEDRO,MA,1108,462.653880866426,481.6574007220217,496.6600180505416,494.7200361010831,642.1119133574007,1.1472332015810276,1
DOMINGOS MARTINS,ES,658,514.166565349544,532.3024316109422,536.3285714285714,562.7787234042554,714.1337386018237,2.43370607028754,2
DOURADOS,MS,3559,507.5578252318067,524.2636133745434,535.2679123349255,539.603765102557,645.3947738128688,3.386478062814673,2
DRACENA,SP,924,511.25119047619046,530.0754329004329,538.9635281385281,558.644696969697,666.5800865800866,3.029644268774704,2
DUQUE DE CAXIAS,RJ,9833,484.6318010780026,509.9827519576935,526.4215498830469,507.4786941930235,616.1680056951083,1.7897979115017657,1
ECOPORANGA,ES,275,474.6189090909091,496.5927272727273,509.8890909090909,511.2003636363637,563.2,1.9131944444444444,1
EIRUNEPÉ,AM,343,447.6177842565597,446.7918367346939,471.301166180758,456.1183673469388,536.8513119533528,1.2554347826086956,0
ELDORADO,SP,179,463.3754189944134,481.9737430167598,507.9972067039106,503.022905027933,550.0558659217877,1.7451737451737452,1
ELDORADO DO CARAJÁS,PA,429,449.6107226107226,451.718648018648,474.1405594405594,466.3414918414919,528.5780885780886,1.437142857142857,0
ELDORADO DO SUL,RS,268,486.6809701492537,509.1932835820895,535.2044776119402,511.0406716417911,564.7014925373135,2.2045454545454546,1
EMBU DAS ARTES,SP,2513,483.7777556705133,514.3167926780741,534.3898925586948,510.10959013131713,611.0226820533227,2.140515595162317,1
EMBU-GUAÇU,SP,890,491.31977528089885,517.8093258426966,535.5504494382022,524.640786516854,622.2696629213483,2.467710371819961,2
ENCANTADO,RS,552,506.8811594202899,536.5788043478261,545.1248188405798,570.4269927536232,674.4202898550725,3.2688172043010755,2
ENCRUZILHADA DO SUL,RS,268,479.2279850746269,494.7585820895522,514.7858208955224,498.40559701492543,556.044776119403,1.9143576826196476,1
ENGENHEIRO CALDAS,MG,333,483.4234234234234,503.34474474474473,516.7624624624624,520.9528528528529,634.2942942942943,1.85678391959799,1
ENTRE RIOS,BA,825,449.8722424242424,460.77672727272727,485.3518787878788,463.69733333333335,544.6545454545454,1.003125,0
ENTRE RIOS DE MINAS,MG,568,501.3637323943661,519.3788732394366,528.8723591549295,545.5102112676057,663.2394366197183,2.0562390158172232,2
ENVIRA,AM,170,432.2517647058824,438.1347058823529,469.6347058823529,447.6847058823529,564.0,1.2041666666666666,0
EPITACIOLÂNDIA,AC,188,464.82234042553193,480.8893617021277,504.1941489361702,478.5606382978723,549.5744680851063,1.5161943319838056,0
ERECHIM,RS,2235,504.184966442953,530.4359731543624,538.591677852349,544.5342281879194,662.34451901566,3.046227810650888,2
ERVÁLIA,MG,349,497.6097421203438,532.1865329512895,535.7756446991405,539.7212034383955,660.7449856733524,1.7623152709359606,2
ESCADA,PE,1127,459.7632653061224,477.0858917480036,499.2270629991127,486.18997338065657,581.7746228926353,1.2449133383571966,0
ESMERALDAS,MG,402,487.1194029850746,521.4567164179105,529.1542288557214,519.0345771144279,624.1293532338309,1.9220907297830372,1
ESPERANTINA,TO,1432,456.32458100558665,465.8925977653631,486.26543296089386,474.31668994413405,579.2597765363129,1.016058394160584,0
ESPERANTINÓPOLIS,MA,661,447.3157337367625,460.50317700453854,482.42481089258695,469.08804841149777,583.5098335854766,1.014554794520548,0
ESPERANÇA,PB,1153,475.2399826539462,497.66019080659146,513.6674761491761,500.9665221162186,618.3347788378144,1.2209664848012471,1
ESPIGÃO D'OESTE,RO,363,478.6267217630854,490.03636363636366,509.8611570247934,506.1724517906336,592.7823691460055,2.0309278350515463,1
ESPINOSA,MG,492,471.2599593495935,488.8164634146341,510.31158536585366,505.0481707317073,619.9186991869918,1.3233532934131738,1
ESPLANADA,BA,1090,452.2466055045872,463.2356880733945,488.1725688073394,465.7996330275229,563.0642201834862,0.9954268292682928,0
ESPUMOSO,RS,664,494.1150602409639,518.152108433735,528.2534638554216,533.1379518072289,668.1024096385543,2.927205882352941,2
ESPÍRITO SANTO DO PINHAL,SP,358,517.7555865921788,536.7793296089385,550.6100558659218,565.2874301675978,673.4078212290502,3.059684684684685,2
ESTEIO,RS,1066,496.402626641651,526.9694183864916,543.979268292683,525.5356472795497,581.8949343339588,2.526570048309179,2
ESTREITO,MA,729,456.8056241426612,465.4824417009602,489.22345679012346,481.0351165980795,578.7654320987655,1.6156202143950995,0
ESTRELA,RS,317,526.6186119873818,550.7296529968454,555.1867507886436,584.2694006309148,676.1514195583596,3.711970074812968,2
ESTÂNCIA,SE,1333,478.9701425356339,491.2438859714928,510.6359339834958,501.2699174793699,620.2700675168792,1.4932814710042432,1
ESTÂNCIA VELHA,RS,590,507.4361016949152,533.2108474576272,546.9269491525424,551.2857627118643,620.1355932203389,2.862513426423201,2
EUCLIDES DA CUNHA,BA,1512,453.4091931216931,472.5565476190476,494.0904100529101,470.8326058201058,563.1613756613757,1.0847315436241611,0
EUNÁPOLIS,BA,2193,485.4372093023256,501.6470132238942,517.082717738258,507.4534427724578,610.1595987232103,1.89553368660106,1
EUSÉBIO,CE,1534,507.7556714471969,525.5073663624512,538.279595827901,559.5251629726206,666.7405475880053,3.423254472013849,2
EXTREMA,MG,517,505.5166344294004,533.1174081237912,543.6187620889749,543.5375241779498,644.7195357833656,3.0205371248025275,2
EXTREMOZ,RN,1023,474.4272727272727,494.51202346041055,512.4198435972629,487.0135874877811,596.3245356793744,1.4739906832298135,1
EXU,PE,1093,462.80567246111616,475.3903934126258,498.0391582799634,491.1857273559012,606.1116193961574,0.9468365553602812,1
FARIAS BRITO,CE,432,477.8344907407408,498.0386574074074,514.7402777777778,526.9689814814815,599.0277777777778,1.3423076923076922,1
FARROUPILHA,RS,789,508.771989860583,534.6049429657794,550.1337135614702,557.9012674271229,653.0291508238276,3.288613861386138,2
FAZENDA RIO GRANDE,PR,1538,490.4221716514955,516.6728868660598,532.1370611183355,505.4410923276983,593.5370611183355,2.555084745762712,1
FEIJÓ,AC,380,448.01947368421054,457.47815789473685,482.5018421052632,463.27842105263153,538.0,1.244227353463588,0
FEIRA DE SANTANA,BA,14096,488.5187216231556,512.4839174233825,523.8028376844495,516.678781214529,630.7590805902383,1.845894775168396,1
FELIZ NATAL,MT,112,478.5258928571429,504.0776785714285,510.3776785714286,512.9946428571428,586.9642857142857,3.1911764705882355,1
FERNANDO DE NORONHA,PE,41,498.6414634146341,505.0975609756098,519.9951219512195,503.1731707317073,572.1951219512196,2.5,1
FERNANDÓPOLIS,SP,1277,519.8488645262333,529.0837118245889,540.2977290524667,561.3998433829287,700.6577916992952,3.013533834586466,2
FERRAZ DE VASCONCELOS,SP,1970,482.10715736040606,515.2905583756345,533.0240101522843,510.65974619289335,607.2081218274112,2.1960977532518724,1
FLORESTA,PE,999,454.3502502502503,465.9807807807808,488.6540540540541,478.5027027027027,570.3503503503504,1.1263736263736264,0
FLORESTA DO ARAGUAIA,PA,145,452.88965517241377,454.5344827586207,479.3151724137931,458.30206896551726,508.2758620689655,1.4363636363636365,0
FLORIANO,PI,3898,462.1341457157516,475.1381734222679,494.0385582349923,487.3412006157004,602.3140071831708,1.3534816247582204,1
FLORIANÓPOLIS,SC,7884,542.0069000507357,564.8712962962962,564.6230593607306,585.9014332825977,683.0796549974632,4.784343821949348,2
FONTE BOA,AM,216,438.9828703703704,433.89907407407406,457.8092592592593,439.19814814814816,490.0925925925926,1.0712074303405572,0
FORMIGA,MG,843,530.8315539739027,547.2393831553974,548.7564650059312,592.6711743772241,733.4282325029656,2.8655778894472363,2
FORMOSA,GO,2218,482.3755635707845,496.1076194770063,513.5931920649233,503.192515779982,595.2750225428314,2.232938856015779,1
FORMOSA DA SERRA NEGRA,MA,656,442.8798780487805,442.8553353658537,462.9246951219512,462.5557926829268,566.9512195121952,0.989622641509434,0
FORMOSA DO RIO PRETO,BA,485,451.95525773195874,451.6847422680413,476.4356701030928,468.20247422680416,536.4948453608248,1.259322033898305,0
FORMOSO DO ARAGUAIA,TO,251,472.4195219123506,479.33824701195215,496.600796812749,478.7043824701195,597.4501992031873,1.99163179916318,1
FORQUILHA,CE,703,465.4258890469417,477.12332859174967,502.727027027027,514.5342816500711,584.2958748221906,1.195121951219512,1
FORTALEZA,CE,53330,508.3548190511907,531.1577423588974,537.9991374460903,555.2225145321582,668.4567785486593,2.53521034216535,2
FOZ DO IGUAÇU,PR,5138,509.6265862203192,528.026041261191,543.9952705332814,538.1776761385753,627.7072790969248,3.0196844243087018,2
FRAIBURGO,SC,330,500.9745454545455,529.6430303030303,540.9075757575757,544.7618181818182,665.030303030303,3.0422960725075527,2
FRANCA,SP,4194,513.9939198855508,536.9484978540772,546.6412970910825,567.7146638054363,683.7815927515499,3.2819523269012487,2
FRANCISCO BELTRÃO,PR,1792,503.3619419642857,523.0553013392857,535.2710379464286,535.30390625,624.6875,3.2722365038560413,2
FRANCISCO MORATO,SP,1389,478.6971202303816,513.3922246220303,530.0014398848092,503.79928005759535,582.3614110871131,1.9193324061196104,1
FRANCISCO SÁ,MG,517,467.2938104448743,478.9967117988394,494.66537717601545,489.8642166344294,638.9555125725338,1.3793103448275863,1
FRANCO DA ROCHA,SP,1333,488.4110277569392,516.4133533383346,535.7336834208552,513.0540885221305,608.0870217554389,2.2822364901016585,1
FREDERICO WESTPHALEN,RS,1706,492.0041031652989,510.3495896834701,524.7549824150059,523.8746189917937,648.8276670574443,2.6224823081110507,1
FRUTAL,MG,916,485.41255458515286,507.0463973799127,517.8573144104803,514.453056768559,635.0218340611353,2.609702315325248,1
FÁTIMA DO SUL,MS,367,482.6,492.5108991825613,510.0258855585831,503.8359673024523,608.9373297002725,2.3041362530413627,1
GANDU,BA,1513,458.79134170522144,475.79656311962987,496.595373430271,477.05855915399866,595.0693985459352,1.210257948410318,0
GARANHUNS,PE,5514,482.69528472977873,504.9368153790352,521.1520856002902,518.3030105186797,628.9735219441421,1.5654427266338722,1
GARARU,SE,460,451.4030434782609,457.1484782608695,475.40934782608696,463.7321739130434,591.695652173913,1.0387596899224807,0
GARIBALDI,RS,321,527.7707165109034,548.3018691588785,555.7205607476635,576.1794392523365,690.0311526479751,4.272020725388601,2
GAROPABA,SC,406,509.4428571428571,537.7509852216749,551.3738916256158,547.5100985221675,621.9704433497537,3.0683673469387758,2
GARÇA,SP,525,502.2700952380952,522.16,535.3,542.368380952381,662.0190476190476,2.6508972267536706,2
GETÚLIO VARGAS,RS,322,490.9611801242236,508.9428571428572,530.0,515.8655279503106,643.7888198757764,2.8129496402877696,1
GIRAU DO PONCIANO,AL,1305,457.595938697318,472.2674329501916,488.3280459770114,484.4591570881226,607.2796934865901,0.9504587155963304,0
GIRUÁ,RS,204,491.8044117647059,511.675,527.9406862745097,516.0367647058823,616.5686274509804,2.0806451612903225,1
GLÓRIA DO GOITÁ,PE,739,461.5028416779432,476.7974289580514,494.01001353179976,494.969147496617,578.0514208389716,1.1148197596795728,0
GOIANA,PE,1580,471.2567088607595,488.1285443037975,504.5839873417721,502.6601265822785,611.5696202531645,1.382239382239382,1
GOIANINHA,RN,1043,473.3121764141898,493.29338446788114,508.01121764141897,494.2316395014381,605.1006711409397,1.599203187250996,1
GOIANIRA,GO,1045,470.6483253588517,490.351004784689,511.2012440191388,495.2172248803828,628.3827751196172,1.805232558139535,1
GOIANÉSIA,GO,1435,488.50627177700346,507.1393031358885,518.9354006968641,526.1048083623693,665.8675958188153,2.294799498746867,1
GOIANÉSIA DO PARÁ,PA,339,460.8029498525074,473.0542772861357,491.4100294985251,466.7864306784661,549.8525073746313,1.479368932038835,0
GOIATUBA,GO,398,492.8577889447236,514.1756281407035,527.035175879397,535.4118090452262,626.4321608040201,2.5979087452471483,2
GOIOERÊ,PR,412,491.8373786407767,508.5172330097088,530.1594660194176,520.9662621359223,646.7961165048544,2.7788461538461537,1
GOIÁS,GO,912,472.5347587719298,492.9100877192983,509.0819078947368,501.51995614035087,625.7456140350877,2.1048275862068966,1
GOIÂNIA,GO,29705,522.3662447399428,541.7977848846995,545.3944184480727,563.3764315771756,709.5983841104191,3.827542831666773,2
GOVERNADOR MANGABEIRA,BA,722,456.5891966759003,472.6973684210527,488.1846260387812,473.9095567867036,568.6980609418282,1.1366279069767442,0
GOVERNADOR NUNES FREIRE,MA,311,449.6122186495177,451.7488745980707,480.9012861736334,466.2993569131833,573.8263665594856,0.981081081081081,0
GOVERNADOR VALADARES,MG,5081,503.4980515646527,527.1004329856327,537.1685101358,547.1996654201929,677.8783703995276,2.8945979236318844,2
GRAJAÚ,MA,1098,455.4814207650273,462.0409836065574,484.91867030965386,466.515664845173,565.8469945355191,1.302936630602782,0
GRANJA,CE,1344,455.8691220238095,464.60275297619046,485.4187500000001,490.2870535714286,536.2053571428571,0.9860088365243004,0
GRAVATAÍ,RS,3256,500.37708845208846,529.1870700245701,544.2134520884521,524.2620393120393,605.0307125307125,2.5759958071278826,2
GRAVATÁ,PE,1952,484.3506659836066,509.6222848360656,523.2421618852459,518.596618852459,641.6188524590164,1.4948224852071006,1
GUAJARÁ-MIRIM,RO,1062,457.7043314500942,460.7270244821092,482.3282485875706,465.08201506591337,538.5122410546139,1.6116941529235382,0
GUANAMBI,BA,3345,482.0236771300448,494.7706427503737,509.9831689088191,506.3724364723468,652.4902840059791,1.451144611948632,1
GUANHÃES,MG,743,482.1250336473755,503.0960969044415,513.9145356662181,525.0402422611037,634.4818304172275,2.044817927170868,1
GUAPIMIRIM,RJ,443,490.0751693002257,511.4839729119639,524.2618510158013,510.3074492099323,598.0135440180587,2.049099836333879,1
GUAPORÉ,RS,510,510.693137254902,533.6272549019608,547.7109803921568,549.813137254902,660.9803921568628,3.243862520458265,2
GUARABIRA,PB,3045,475.6110673234811,496.315500821018,508.028275862069,502.0884729064039,639.6453201970444,1.422479525557752,1
GUARACIABA DO NORTE,CE,1330,470.7995488721805,494.38969924812034,505.7691729323308,514.8994736842105,650.1804511278195,1.1372854914196568,1
GUARAMIRIM,SC,295,496.9054237288136,527.2966101694915,543.9952542372881,535.3322033898305,652.4745762711865,3.2868217054263567,2
GUARANTÃ DO NORTE,MT,313,500.5166134185304,515.3642172523962,526.1223642172523,532.408945686901,599.6805111821086,3.0032967032967037,2
