NO_MUNICIPIO_PROVA,UF,QTD_PARTICIPANTES,NU_NOTA_CN_MEDIA,NU_NOTA_CH_MEDIA,NU_NOTA_LC_MEDIA,NU_NOTA_MT_MEDIA,NU_NOTA_REDACAO_MEDIA,RENDA_FAMILIAR_SM_MEDIA,CLUSTER
CHAPADINHA,MA,1625,451.4542153846154,466.3163692307692,479.13483076923075,458.16283076923077,520.4307692307692,1.0442831215970962,0
CHAPADÃO DO SUL,MS,431,486.51624129930394,510.2099767981438,525.3737819025522,515.7675174013921,524.9187935034803,2.590262582056893,2
CHAPECÓ,SC,2519,508.2624057165542,541.4350138944026,542.810400952759,550.9504565303691,596.1413259229853,3.3924554826616684,1
CHARQUEADAS,RS,497,477.1058350100604,512.1136820925553,532.7028169014085,507.3804828973843,558.148893360161,2.444064901793339,2
CHAVAL,CE,280,451.6682142857143,476.4653571428571,489.0335714285714,473.0739285714286,528.2142857142857,1.1020202020202021,0
CHOPINZINHO,PR,438,492.9995433789954,524.8659817351598,531.9659817351599,538.8639269406392,563.7442922374429,2.674897119341564,1
CIANORTE,PR,1237,488.4472918350849,516.429264349232,525.9725949878739,522.601212611156,576.0226354082457,2.8024410426148116,2
CIDADE OCIDENTAL,GO,928,465.3332974137931,492.75172413793103,514.2894396551724,482.97101293103447,511.14224137931035,1.6071267478574651,2
CLEVELÂNDIA,PR,120,491.8075,527.5166666666667,524.5658333333333,516.3125,581.1666666666666,2.588372093023256,2
CLÁUDIO,MG,589,498.80356536502546,530.4519524617997,540.1383701188455,555.3314091680816,597.4193548387096,2.4484126984126986,1
COARACI,BA,452,460.5902654867256,482.1743362831858,500.3820796460177,470.7588495575221,535.8407079646017,1.2489626556016598,0
COARI,AM,1111,448.16264626462646,453.6203420342034,458.52691269126916,454.3791179117912,502.86228622862285,1.0927318295739348,0
COCOS,BA,567,452.55502645502645,463.56649029982367,480.93527336860666,463.27037037037036,503.1040564373898,1.2444444444444445,0
CODAJÁS,AM,105,438.9904761904762,464.72476190476186,457.70095238095234,459.26380952380947,502.0952380952381,1.1697341513292434,0
CODÓ,MA,1900,449.0123157894737,465.39410526315794,480.56952631578946,453.79615789473684,512.0421052631579,1.0508096035734227,0
COELHO NETO,MA,817,448.7335373317013,470.1826193390453,483.8653610771114,462.6484700122399,526.4137086903305,1.0867237687366167,0
COLATINA,ES,2042,508.6262977473066,531.4628795298727,532.5880999020568,547.7854064642507,607.9725759059745,2.3068582271618325,1
COLINAS,MA,559,443.80232558139534,449.84830053667264,471.5305903398926,454.14597495527727,513.2021466905188,1.1081632653061224,0
COLINAS DO TOCANTINS,TO,671,461.22324888226524,480.8387481371088,499.6643815201192,480.38569299552904,541.5499254843517,1.5526315789473684,0
COLNIZA,MT,105,470.34285714285716,492.0514285714286,502.08476190476193,498.1361904761905,496.76190476190476,1.8875838926174497,0
COLOMBO,PR,1886,493.109756097561,528.4261930010605,536.2102863202545,526.7396076352068,556.7020148462354,2.3071082746478875,2
COLORADO,PR,565,475.1203539823009,492.1316814159292,513.6743362831859,497.8412389380531,578.9026548672566,2.339041095890411,2
COLORADO DO OESTE,RO,249,493.82369477911647,513.74859437751,516.8393574297189,519.3393574297189,574.8594377510041,2.1026785714285716,2
COLÍDER,MT,348,480.9744252873563,507.8566091954023,515.3591954022988,512.3913793103449,577.2413793103449,2.518828451882845,2
COMODORO,MT,170,484.6652941176471,501.31176470588235,515.2676470588235,497.9364705882353,544.7058823529412,2.224702380952381,2
CONCEIÇÃO,PB,610,457.6985245901639,469.4414754098361,486.0455737704918,473.5267213114754,555.672131147541,1.1186359269932757,0
CONCEIÇÃO DA BARRA,ES,232,473.46077586206894,491.2150862068965,508.3474137931035,487.3418103448276,538.7068965517242,1.4974358974358974,2
CONCEIÇÃO DA FEIRA,BA,350,458.07,466.62057142857145,490.014,464.01885714285714,531.3142857142857,1.2644017725258494,0
CONCEIÇÃO DO ARAGUAIA,PA,1327,449.3162019593067,461.47995478522984,477.72878673700075,455.8436322532027,497.0158251695554,1.3518966908797416,0
CONCEIÇÃO DO COITÉ,BA,1299,475.2642032332563,493.757428791378,510.48637413394925,492.49607390300235,577.1208622016936,1.295942720763723,2
CONCEIÇÃO DO JACUÍPE,BA,579,469.93402417962,493.2355785837652,506.2466321243523,480.4834196891192,549.1882556131261,1.308641975308642,2
CONCEIÇÃO DO MATO DENTRO,MG,407,481.05651105651106,509.2960687960688,520.8432432432433,518.041769041769,559.8525798525799,1.9490489130434783,2
CONCÓRDIA,SC,983,512.753509664293,543.0366225839267,541.2256358087487,558.3888097660223,618.9013224821973,3.5158159597411935,1
CONCÓRDIA DO PARÁ,PA,459,449.2461873638344,464.6762527233115,478.7305010893246,451.0971677559913,516.4705882352941,1.2930591259640103,0
CONFRESA,MT,360,469.24361111111114,484.04527777777776,498.76861111111117,480.8238888888889,519.5,2.0195560253699787,0
CONGONHAS,MG,904,500.19115044247786,529.620907079646,536.5990044247787,546.1903761061947,603.6725663716815,2.5324526134405514,1
CONSELHEIRO LAFAIETE,MG,2185,516.3796338672769,544.0613729977117,548.3393135011441,559.935652173913,630.0778032036613,2.5024964336661912,1
CONSELHEIRO PENA,MG,317,491.88391167192435,517.2419558359621,528.9482649842272,530.3943217665615,589.8422712933753,1.9422382671480145,1
CONTAGEM,MG,7971,513.4319031489148,540.8031740057709,549.1852590641074,553.6855476100866,598.5823610588383,2.5402236857045533,1
CORAÇÃO DE JESUS,MG,353,466.80198300283286,491.2634560906516,504.80368271954677,485.842492917847,550.8781869688386,1.3991655076495133,2
CORAÇÃO DE MARIA,BA,403,459.17915632754347,473.3977667493796,492.2,464.10372208436723,536.0794044665013,1.1145287958115184,0
CORDEIROS,BA,457,473.33150984682715,491.6881838074398,504.1326039387309,500.1949671772429,560.3501094091904,1.2284541723666211,2
COREAÚ,CE,475,468.16589473684206,482.8042105263158,498.3583157894737,498.6147368421053,564.8,0.9436046511627907,2
CORINTO,MG,266,483.08533834586467,506.9255639097745,521.3815789473684,516.8954887218046,569.0977443609023,1.8030035335689045,2
CORNÉLIO PROCÓPIO,PR,1111,490.269396939694,519.5758775877588,527.3353735373537,527.1212421242124,565.4005400540054,2.313666162380232,2
COROATÁ,MA,801,445.4687890137328,461.5808988764045,482.34506866416984,455.75505617977524,541.4481897627965,0.982736974262398,0
COROMANDEL,MG,359,499.5877437325905,515.4640668523678,534.467409470752,535.5387186629526,599.9442896935933,2.0456053067993367,1
CORONEL FABRICIANO,MG,1120,507.9559821428571,536.5693749999999,544.8016071428572,556.4174107142857,641.2321428571429,2.3863224637681157,1
CORONEL VIVIDA,PR,328,482.1905487804878,507.76920731707315,516.7926829268292,513.7378048780488,530.9756097560976,2.6441223832528182,2
CORRENTE,PI,1679,433.66914830256104,444.15818939845144,457.5225729600953,436.75610482430017,493.75818939845146,1.1254024468770123,0
CORRENTINA,BA,481,470.1234927234927,481.6076923076923,491.51517671517666,481.3205821205821,537.7546777546778,1.3605299860529987,0
CORUMBÁ,MS,1422,467.82243319268633,487.99824191279885,505.21469760900146,472.77369901547115,507.8059071729958,1.8129405840886204,0
CORURIPE,AL,694,457.571181556196,476.149711815562,498.1844380403458,480.66051873198853,555.0720461095101,1.2850187265917603,0
COSMÓPOLIS,SP,519,503.87071290944124,522.8229287090559,541.5223506743738,537.9606936416185,574.2196531791908,2.561551433389545,1
COSTA RICA,MS,230,476.08956521739134,491.6021739130435,509.92,495.3886956521739,526.1739130434783,2.2184873949579833,2
COTIA,SP,2803,506.37452729218694,536.6659293613985,548.5573671066714,550.4549768105601,593.2215483410631,3.189174511223751,1
COXIM,MS,616,469.41509740259744,485.29399350649345,504.0707792207792,484.6482142857143,523.538961038961,1.8650519031141868,0
CRATEÚS,CE,1623,472.71189155884167,493.8272951324707,507.43210104744304,502.8630314232902,597.6956253850893,1.3269975360788455,2
CRATO,CE,2858,490.44163750874736,511.6381035689293,521.4065430370888,514.3275367389783,608.4114765570329,1.6568994570305187,2
CRICIÚMA,SC,2012,514.3618290258449,541.5174453280318,547.9263419483102,562.1722166998012,612.2166998011928,3.270822880080281,1
CRISTALINA,GO,472,474.3608050847457,497.4487288135593,512.5362288135593,490.2811440677966,532.3728813559322,2.052889324191969,2
CRISTALÂNDIA,TO,206,454.33009708737865,475.69271844660193,493.6242718446602,477.8140776699029,527.2815533980582,1.6551312649164678,0
CRUZ,CE,296,479.94763513513516,496.8182432432433,512.0983108108109,528.1128378378378,569.3918918918919,1.1101398601398602,2
CRUZ ALTA,RS,1101,485.35140781108083,518.241144414169,531.8783832879201,516.9415985467756,578.6739327883743,2.477849676455948,2
CRUZ DAS ALMAS,BA,1685,475.49483679525224,490.3845103857567,506.37086053412463,488.0915133531157,542.5994065281899,1.4557283876757403,2
CRUZEIRO,SP,623,522.0398073836276,552.5855537720706,557.6495987158909,576.7444622792938,636.1797752808989,2.9354460093896715,1
CRUZEIRO DO SUL,AC,2884,455.1837031900139,469.66182385575587,492.3040568654646,460.6650138696255,538.9667128987518,1.423880856993555,0
CUBATÃO,SP,894,486.6237136465324,516.9240492170022,535.3805369127517,525.0148769574944,566.2416107382551,2.1695269987442445,2
CUIABÁ,MT,11717,495.12607322693526,520.2890757019715,528.9222241188018,524.6055133566613,583.3592216437655,2.9604436750140914,2
CUITÉ,PB,1333,468.75971492873214,481.64373593398346,494.8,480.32408102025505,555.8439609902475,1.1161637040099215,0
CUPIRA,PE,564,469.1602836879433,485.09858156028366,503.0895390070922,491.23617021276596,580.2836879432624,1.1118963486454652,2
CURAÇÁ,BA,387,454.5806201550388,471.88682170542637,487.5925064599483,464.33565891472864,515.0904392764858,1.169859514687101,0
CURITIBA,PR,24858,527.8094979483466,557.8723107249175,557.5313983425859,577.5483425858878,612.3863544935232,3.79107634681062,1
CURITIBANOS,SC,467,491.6361884368308,527.5537473233405,530.995931477516,524.5323340471092,565.4389721627409,2.5909610983981692,2
CURRAIS NOVOS,RN,1834,482.52900763358775,505.9136859323882,516.9957470010905,506.5946564885496,582.9225736095965,1.5809202059202059,2
CURRALINHO,PA,332,439.56897590361444,453.44548192771083,471.00662650602413,445.7614457831325,521.8674698795181,1.0588633288227334,0
CURURUPU,MA,378,449.56349206349205,470.2383597883598,483.79417989417993,456.4063492063492,537.0370370370371,1.1304347826086956,0
CURUÇÁ,PA,847,444.9920897284534,460.043093270366,479.3689492325856,446.27733175914994,508.33530106257376,1.0748164878599662,0
CURVELO,MG,1297,501.51912104857365,525.1883577486508,535.4520431765613,539.4411719352352,608.4502698535081,2.249896222498962,1
CUSTÓDIA,PE,508,469.22185039370083,489.5954724409449,505.544094488189,497.20413385826777,546.1811023622047,1.3599033816425121,2
CÁCERES,MT,1986,469.06273917421953,483.434189325277,498.91168177240684,478.3462739174219,547.5528700906344,2.231701346389229,0
CÂNDIDO MOTA,SP,166,507.7,528.1427710843374,539.0969879518073,538.2234939759037,592.4096385542168,2.7014285714285715,1
CÂNDIDO SALES,BA,516,457.19127906976746,474.96220930232556,492.7046511627907,484.40096899224807,562.3643410852713,1.2270114942528736,0
CÍCERO DANTAS,BA,873,462.73676975945017,482.82084765177547,498.7383734249713,482.36838487972506,554.2268041237113,1.147829647829648,0
DELMIRO GOUVEIA,AL,1329,459.2662904439428,474.4949586155004,491.22806621519936,473.3887885628292,535.5756207674943,1.2093373493975903,0
DIADEMA,SP,4353,487.2861245118309,520.9470939581898,538.3121065931541,522.3938892717666,556.6735584654261,2.1788108423200234,2
DIAMANTE,PB,236,455.4470338983051,462.84237288135597,484.1830508474576,483.26949152542375,568.3898305084746,1.0154241645244215,0
DIAMANTINA,MG,2236,496.76180679785324,520.2409660107335,529.4386404293381,522.9856440071555,594.4007155635063,2.035752630448787,1
DIAMANTINO,MT,313,467.0571884984025,481.13929712460066,502.09105431309905,480.6258785942492,530.9904153354632,2.322169059011164,0
DIANÓPOLIS,TO,452,450.8048672566371,467.75929203539823,487.3820796460177,463.2285398230088,509.7787610619469,1.5643382352941178,0
DIAS D'ÁVILA,BA,858,470.86911421911424,489.9159673659674,511.67237762237767,481.07972027972033,530.0932400932401,1.5091277890466532,2
DIONÍSIO CERQUEIRA,SC,404,496.1571782178218,526.7091584158416,531.2559405940594,522.4009900990098,577.4752475247525,2.582258064516129,1
DIVINÓPOLIS,MG,4471,517.8727130395885,543.1477745470812,550.2055244911653,572.1052113621114,638.0630731380004,2.700611620795107,1
DOIS IRMÃOS,RS,266,504.0571428571429,542.1699248120301,545.2206766917294,561.6015037593985,586.3157894736842,3.2007366482504604,1
DOIS IRMÃOS DO BURITI,MS,109,439.56513761467886,456.8266055045871,474.0816513761468,434.4981651376147,438.348623853211,1.2715355805243447,0
DOIS VIZINHOS,PR,984,493.2696138211382,518.777743902439,525.5205284552845,528.11331300813,543.760162601626,2.50062893081761,2
DOM ELISEU,PA,634,461.4006309148265,473.1649842271293,493.6675078864354,472.6919558359622,513.3438485804417,1.4775374376039934,0
DOM PEDRITO,RS,354,465.9194915254237,501.0703389830508,515.4093220338983,490.57485875706215,536.7796610169491,2.0294906166219837,2
DOM PEDRO,MA,662,456.7092145015106,478.955589123867,496.2679758308158,478.1774924471299,568.6706948640483,1.253717472118959,0
DOMINGOS MARTINS,ES,475,499.76357894736844,530.526947368421,530.7698947368422,551.8172631578948,595.0736842105263,2.3390728476821194,1
DOURADOS,MS,3274,500.77559560171045,520.0513439218082,532.3941967012829,527.056383628589,576.1942577886377,2.557873210633947,1
DRACENA,SP,793,520.2263556116015,537.0646910466583,550.9378310214375,575.2220680958386,615.0063051702396,2.7496147919876734,1
DUQUE DE CAXIAS,RJ,9087,479.9840761527457,502.8586992406735,523.8580059425553,500.2657752833718,565.3350940904589,1.819483813217962,2
ECOPORANGA,ES,252,468.83968253968254,489.7710317460318,496.68055555555554,495.8492063492063,503.8888888888889,1.5901639344262295,0
EIRUNEPÉ,AM,245,455.8665306122449,468.10571428571427,474.8742857142857,467.4751020408163,520.734693877551,1.375,0
ELDORADO,SP,110,475.35727272727274,497.72363636363633,521.56,505.6963636363636,539.6363636363636,1.8297546012269938,2
ELDORADO DO CARAJÁS,PA,392,449.3262755102041,455.7094387755102,471.50586734693877,452.5844387755102,478.11224489795916,1.3699238578680204,0
ELDORADO DO SUL,RS,353,478.5379603399433,506.78186968838526,533.3923512747875,514.6770538243626,540.4532577903683,2.1010701545778834,2
EMBU DAS ARTES,SP,1900,481.86047368421055,513.9837894736842,533.3068421052632,509.53742105263154,554.4,1.988910318225651,2
EMBU-GUAÇU,SP,747,480.2220883534137,511.72182061579656,532.3713520749666,516.2115127175368,546.7202141900937,1.9936541512427288,2
ENCANTADO,RS,364,503.4222527472528,544.5535714285714,547.4370879120879,560.9467032967033,628.6813186813187,3.1411439114391144,1
ENCRUZILHADA DO SUL,RS,213,483.65399061032866,526.3835680751174,534.0098591549296,523.3272300469483,566.5727699530516,2.0493333333333332,2
ENGENHEIRO CALDAS,MG,235,486.22340425531917,505.5123404255319,519.6787234042553,525.944255319149,578.6382978723404,1.6128048780487805,2
ENTRE RIOS,BA,598,449.9150501672241,468.0240802675586,487.83127090301,453.54581939799334,501.7725752508361,1.1452442159383034,0
ENTRE RIOS DE MINAS,MG,543,508.04769797421733,530.6931860036833,533.2338858195212,545.3285451197054,608.4714548802947,2.010183299389002,1
ENVIRA,AM,111,433.31081081081084,456.31081081081084,459.2693693693694,447.69279279279283,502.8828828828829,1.0930232558139534,0
EPITACIOLÂNDIA,AC,158,475.76772151898734,497.7284810126583,510.5664556962025,473.8259493670886,535.6962025316456,1.6618705035971224,2
ERECHIM,RS,2145,503.977668997669,534.8676923076923,540.1760372960373,547.5891375291375,591.5244755244755,2.8862605314322747,1
ERVÁLIA,MG,385,504.8457142857143,539.6036363636364,532.5838961038961,542.9768831168832,608.7792207792207,1.8118195956454122,1
ESCADA,PE,905,465.23834254143645,483.9501657458564,503.34696132596684,479.872817679558,566.1436464088398,1.281534772182254,2
ESMERALDAS,MG,366,484.66502732240434,509.8150273224043,524.4972677595629,510.26420765027325,543.224043715847,1.927505330490405,2
ESPERANTINA,PI,872,452.95814220183485,474.3444954128441,487.0422018348624,466.6717889908257,524.4495412844037,1.133312995729103,0
ESPERANTINÓPOLIS,MA,350,449.7974285714286,469.0677142857143,486.078,467.166,584.0,1.1587947882736156,0
ESPERANÇA,PB,1157,474.5800345721694,490.33102852203973,504.6488331892826,499.8110630942092,577.1305099394987,1.2879730430274754,2
ESPIGÃO D'OESTE,RO,312,489.70961538461535,513.5038461538462,501.1211538461538,514.9666666666667,561.9230769230769,1.7875,2
ESPINOSA,MG,427,482.15971896955506,505.3440281030445,515.0763466042155,516.1332552693208,553.1147540983607,1.3468406593406594,2
ESPLANADA,BA,765,453.2677124183006,468.7988235294117,487.05751633986927,456.02143790849675,530.4575163398692,1.167989417989418,0
ESPUMOSO,RS,527,489.56812144212523,522.7914611005692,527.5639468690703,526.8734345351044,588.5009487666034,2.7953869047619047,2
ESPÍRITO SANTO DO PINHAL,SP,285,531.1905263157894,563.8624561403508,564.7529824561403,584.9961403508772,653.3333333333334,3.0195167286245352,1
ESTEIO,RS,837,492.3362007168459,521.331541218638,539.9225806451614,530.399641577061,564.2293906810036,2.6646403242147922,1
ESTREITO,MA,600,447.985,458.1995,474.38349999999997,462.88033333333334,512.6333333333333,1.5291709314227226,0
ESTRELA,RS,290,525.0393103448275,558.8393103448276,554.9586206896552,583.2358620689655,632.2758620689655,3.489082969432314,1
ESTÂNCIA,SE,1219,473.8044298605414,487.71452009844137,502.23240360951604,483.73789991796554,567.2190319934373,1.3953330312641594,2
ESTÂNCIA VELHA,RS,420,499.2238095238095,539.5621428571428,549.9761904761905,551.6464285714286,578.8095238095239,2.7436882546652033,1
EUCLIDES DA CUNHA,BA,992,459.89112903225805,482.4773185483871,495.58497983870967,469.3181451612903,532.8629032258065,1.2327790973871735,0
EUNÁPOLIS,BA,1652,479.6918886198547,501.75708232445515,518.0260895883777,501.0144673123487,567.6029055690072,1.7491821155943292,2
EUSÉBIO,CE,848,495.9010613207547,520.4531839622641,533.8669811320755,539.6208726415094,591.7216981132076,1.993439550140581,1
EXTREMA,MG,325,499.46892307692303,534.1316923076922,542.9504615384615,550.144,586.0307692307692,2.493273542600897,1
EXTREMOZ,RN,723,468.99640387275247,488.6907330567082,511.6876901798064,490.5409405255878,517.3167358229599,1.4399469143994692,2
EXU,PE,677,466.68788774002957,475.8358936484491,497.48803545051703,483.53751846381095,553.6484490398818,1.0603514132925898,0
FARIAS BRITO,CE,327,471.6406727828746,493.8259938837921,498.00978593272174,504.11865443425074,556.8195718654434,1.1739495798319328,2
FARROUPILHA,RS,463,513.3490280777538,549.8179265658747,556.230453563715,571.8360691144708,604.7084233261339,3.265552995391705,1
FAZENDA RIO GRANDE,PR,1049,485.66844613918016,512.9210676835081,527.791515729266,511.5517635843661,535.2716873212584,2.160853432282004,2
FEIJÓ,AC,335,451.28746268656715,473.5964179104477,493.2385074626865,465.1955223880597,521.0746268656717,1.3911042944785277,0
FEIRA DE SANTANA,BA,12578,484.84485609794876,504.8705994593735,520.7358801081253,504.33661154396566,577.1521704563523,1.7017608788811407,2
FELIZ NATAL,MT,99,469.6959595959596,486.3626262626263,498.2828282828283,492.9252525252525,517.1717171717172,2.049586776859504,0
FERNANDO DE NORONHA,PE,16,486.94375,481.76875,533.74375,531.1125,601.25,2.688888888888889,2
FERNANDÓPOLIS,SP,843,517.5440094899169,535.6772241992883,549.9839857651245,564.4549228944247,631.2930011862396,2.740740740740741,1
FERRAZ DE VASCONCELOS,SP,1749,479.4168096054888,511.5813036020583,532.2462550028588,509.40274442538595,551.4922813036021,1.9788409422555764,2
FLORESTA,PE,871,453.66659012629157,468.9424799081516,488.1996555683123,471.416877152698,544.4776119402985,1.2477849970466628,0
FLORESTA DO ARAGUAIA,PA,227,444.1920704845815,449.2180616740088,473.91013215859033,449.7973568281938,501.1453744493392,1.1888646288209608,0
FLORIANO,PI,3522,461.0538614423623,476.230352072686,490.0440090857467,475.11479273140264,543.9352640545145,1.3957711051721426,0
FLORIANÓPOLIS,SC,6422,535.601759576456,564.1702429149798,562.1428215509187,586.5140143257552,622.7810650887574,3.843386202047035,1
FONTE BOA,AM,152,444.98092105263163,458.8078947368421,467.3269736842105,447.4059210526316,506.1842105263158,1.364795918367347,0
FORMIGA,MG,763,525.105504587156,553.2952817824378,553.340629095675,587.099737876802,682.1231979030144,2.7432216905901115,1
FORMOSA,GO,1834,479.1308069792803,501.60839694656494,517.6759541984733,495.1491275899673,543.9803707742639,1.982410824108241,2
FORMOSA DA SERRA NEGRA,MA,489,443.3734151329243,457.8803680981595,464.82515337423314,457.7783231083845,506.4212678936605,1.0072886297376094,0
FORMOSA DO RIO PRETO,BA,659,444.20257966616083,452.5796661608498,462.84779969650987,442.08831562974206,479.30197268588773,1.185304990757856,0
FORMOSO DO ARAGUAIA,TO,258,460.68449612403106,475.8127906976744,491.2147286821705,469.0476744186047,521.937984496124,1.4101941747572815,0
FORQUILHA,CE,417,471.91846522781776,492.97793764988006,511.9443645083933,515.4985611510791,569.9280575539568,1.20136698212408,2
FORTALEZA,CE,52225,502.2478812829105,528.2934935375778,536.8334131163236,541.3147228338918,614.008999521302,2.2285196633320106,1
FOZ DO IGUAÇU,PR,4621,506.73919065137414,532.7754598571737,542.3393854144124,539.9562648777321,570.2185674096515,2.643279542948782,1
FRAIBURGO,SC,226,504.56061946902656,536.433628318584,540.3225663716814,545.3119469026549,569.29203539823,2.727578475336323,1
FRANCA,SP,3596,517.9239432703004,545.5617908787542,553.5558954393771,569.0966351501669,644.8832035595105,2.8607505643340856,1
FRANCISCO BELTRÃO,PR,1739,502.3382403680276,531.261242093157,535.2363427257044,542.1919493962048,571.4088556641748,2.8957898399443285,1
FRANCISCO MORATO,SP,1144,478.28146853146853,515.501486013986,531.6152097902099,506.55629370629373,546.6083916083916,1.842706251784185,2
FRANCISCO SÁ,MG,347,463.5435158501441,484.6706051873199,499.8086455331412,488.40432276657054,574.6397694524495,1.4264264264264264,2
FRANCO DA ROCHA,SP,1129,485.3901682905226,520.4017714791851,538.5518157661647,517.0705934455269,555.5004428697963,2.074900133155792,2
FREDERICO WESTPHALEN,RS,1265,487.78750988142286,516.7079051383399,521.9632411067194,515.5950988142292,596.99604743083,2.435964453737585,2
FRUTAL,MG,879,483.4935153583618,508.8106939704209,521.6533560864618,513.2017064846416,559.3856655290102,2.236714975845411,2
FÁTIMA DO SUL,MS,346,477.25895953757225,496.2615606936416,511.02716763005776,493.10433526011565,539.1329479768787,2.081694402420575,2
GANDU,BA,1076,459.89702602230483,478.9729553903346,500.8149628252788,471.057156133829,547.4721189591078,1.1938144329896907,0
GARANHUNS,PE,4417,483.28752546977586,502.79083088068825,518.5053429929817,504.7436721756848,571.5417704324202,1.577529073402526,2
GARARU,SE,331,453.30634441087614,467.19365558912386,474.4592145015106,448.0126888217523,524.773413897281,0.9668411867364747,0
GARIBALDI,RS,266,513.2093984962406,542.4853383458646,546.786090225564,556.2274436090225,626.6165413533835,3.625,1
GAROPABA,SC,310,497.3670967741935,531.1532258064516,538.6887096774194,542.6954838709678,558.3225806451613,2.5765625,1
GARÇA,SP,384,499.8052083333334,525.7979166666667,542.4111979166667,540.4445312500001,627.7604166666666,2.6310840707964602,1
GETÚLIO VARGAS,RS,326,498.3355828220859,524.7920245398774,533.2306748466258,535.3438650306749,592.3926380368098,2.7913978494623657,1
GIRAU DO PONCIANO,AL,1092,452.27032967032966,468.560347985348,482.9443223443223,469.87106227106227,553.8644688644689,1.066839378238342,0
GIRUÁ,RS,143,489.46853146853147,522.6377622377622,529.9,523.0755244755245,570.7692307692307,2.1708333333333334,2
GLÓRIA DO GOITÁ,PE,657,473.5316590563166,480.869101978691,500.29421613394214,490.630898021309,587.7016742770168,1.1650898770104068,2
GOIANA,PE,1430,468.7883216783217,481.168041958042,504.80573426573426,489.6291608391608,566.013986013986,1.4347311464321948,2
GOIANINHA,RN,807,468.2185873605948,481.3013630731103,506.3444857496902,486.6802973977695,559.4795539033457,1.5585381630012936,2
GOIANIRA,GO,827,463.81571946795646,489.0348246674728,511.5929866989118,483.40108827085857,543.1438935912938,1.6665854846566002,2
GOIANÉSIA,GO,1330,482.51691729323306,506.84609022556396,521.7158646616541,516.7167669172933,592.9172932330827,2.068522906793049,2
GOIANÉSIA DO PARÁ,PA,184,457.3461956521739,476.0635869565217,488.46304347826083,459.33043478260873,532.5,1.3661971830985915,0
GOIATUBA,GO,373,491.3195710455764,516.4965147453083,529.1016085790884,526.413672922252,584.7721179624665,2.3272962483829236,2
GOIOERÊ,PR,361,480.6398891966759,508.781163434903,522.5601108033242,518.8493074792244,584.7645429362881,2.423195084485407,2
GOIÁS,GO,801,478.7922596754057,504.1920099875156,521.7675405742822,499.96816479400746,568.214731585518,1.8643138974134152,2
GOIÂNIA,GO,27894,514.1338674983867,539.0533519753352,544.4875779737578,549.8373485337348,640.2588370258837,2.9308232019637783,1
GOVERNADOR MANGABEIRA,BA,523,458.98891013384326,467.7141491395794,481.37093690248565,460.89942638623324,524.8183556405354,1.138063806380638,0
GOVERNADOR NUNES FREIRE,MA,237,455.1481012658228,463.02700421940926,488.28818565400843,458.5113924050633,537.4683544303797,1.1280737704918034,0
GOVERNADOR VALADARES,MG,5015,499.61870388833495,527.3694516450647,537.5322432701895,541.3872781655035,605.3639082751745,2.3500095474508305,1
GRAJAÚ,MA,1120,446.7601785714286,457.8458035714286,481.05392857142857,454.14910714285713,510.51785714285717,1.210537822474858,0
GRANJA,CE,910,453.82395604395606,473.31868131868134,483.21516483516484,479.62824175824176,506.7032967032967,0.9080675422138836,0
GRAVATAÍ,RS,2300,492.26265217391307,524.5928695652175,541.1858695652174,525.5217826086957,566.991304347826,2.3993264154378298,1
GRAVATÁ,PE,1479,483.0083840432725,497.3604462474645,522.1719405003381,509.0129817444219,591.291413116971,1.3849023090586146,2
GUAJARÁ-MIRIM,RO,1106,450.8749547920434,463.8518987341772,482.1130198915009,457.0413200723327,480.9403254972875,1.5123302358827735,0
GUANAMBI,BA,3022,481.163269358041,496.0298146922568,509.200231634679,501.5904698874917,575.4864328259431,1.5236724248240563,2
GUANHÃES,MG,689,493.18722786647317,515.8907111756168,526.7060957910014,529.3024673439768,586.6473149492017,1.7851879145173175,2
GUAPIMIRIM,RJ,337,491.4525222551929,520.6311572700297,531.8845697329377,512.7777448071217,575.5489614243323,1.8969658659924147,2
GUAPORÉ,RS,442,501.06199095022623,539.0821266968326,544.2167420814479,553.6864253393665,618.9140271493212,2.929401993355482,1
GUARABIRA,PB,2552,469.1381661442007,487.1636363636364,501.378565830721,486.85540752351096,583.8949843260189,1.4115523465703972,2
GUARACIABA DO NORTE,CE,894,475.78948545861294,498.74127516778526,510.4402684563758,508.48859060402685,621.65548098434,1.1644981412639406,2
GUARAMIRIM,SC,199,499.8206030150754,530.8608040201005,537.2527638190955,551.2723618090453,570.7537688442211,2.778372591006424,1
GUARANTÃ DO NORTE,MT,232,488.4366379310345,516.6112068965517,520.0551724137931,523.4616379310345,551.7241379310345,2.0319327731092436,2
GUARAPARI,ES,1432,503.0549581005586,526.2638268156425,535.8918296089386,539.4406424581006,600.7262569832402,2.1697540721814117,1
GUARAPUAVA,PR,2342,494.9833475661828,518.3371904355251,531.7863364645602,526.3123825789924,556.9684030742955,2.48687765341567,2
GUARARAPES,SP,340,511.9652941176471,536.2788235294117,549.0494117647058,551.4208823529412,608.1176470588235,2.750936329588015,1
GUARATINGUETÁ,SP,973,533.1699897225077,566.2162384378212,566.8566289825283,592.0570400822199,625.5292908530319,3.475646879756469,1
GUARATUBA,PR,252,505.2718253968254,530.2646825396826,537.122619047619,540.6769841269842,533.8095238095239,2.368197278911565,1
