NOTA_CN_MEDIA,NOTA_CH_MEDIA,NOTA_LC_MEDIA,NOTA_MT_MEDIA,NOTA_REDACAO_MEDIA
-0.036123816323203,-0.3168354973908504,-0.5934410727786453,-0.5561036546720931,-1.6345306191391331
0.16148049515903476,-0.03903256027030405,-0.27369665185770603,-0.4653893298075372,-0.8707911108931203
0.31493520947123377,0.24510132559980838,-0.08051972244810857,-0.11414042510311691,-0.6164939857664068
-0.09555204148749971,-0.3107229749333649,-0.5492381190977761,-0.3464931595646442,-0.9629672579735846
0.8773093245045644,0.3911455450460314,0.16645086109666546,0.3820895208932307,-0.4311133508440653
0.1996852607532659,-0.1937048350168581,-0.3616892182524866,-0.12654492760808184,-1.205891950946119
-0.9285326600051975,-1.2116754839023778,-0.8716500784867554,-1.423077867757203,-1.6991640300838078
0.02344988426052806,-0.021309827371064984,-0.19603978313783513,-0.5342160414022749,-1.1062542621583058
0.22162990885157355,0.10945396506839458,-0.049713571821545836,-0.21868941838924194,-0.5345555971282182
-0.20554227251886825,-0.35910294871006054,-0.5740397226102584,-0.8010220813171404,-1.7277448118597638
-0.02401208170030837,-0.13206133633576003,-0.5890111948582656,-0.3338979895908468,-1.70861873507266
0.11063683165658333,-0.03548339684674665,-0.3583234836488663,-0.39419928231304413,-1.1802742493615903
0.05168809556916902,-0.22361223517031148,-0.4887728086542609,-0.41546711844195233,-1.183846317984629
0.07267528817735383,0.0320329254247325,0.08397170911131033,-0.43513620424020677,0.1060262519447834
0.05096365567570168,-0.11180333772835413,-0.30547889360065866,-0.29645502149703545,-1.4944893353668027
0.07698086567817769,-0.17921150520756865,-0.3670437872963613,-0.6237731373254094,-1.2713743891434033
0.3955944868958253,0.2901651534401988,0.12334567256861216,-0.2064304801352478,-0.6996866677989408
-0.4383144950976986,-0.33776212481475293,-0.8270042401171879,-0.7222326962544867,-1.815448681597361
-0.27079205554234864,-0.13735770073713308,-0.5180060192420067,-0.5955269000709641,-1.1909677151775193
-0.3701171982039695,-0.5931905390266576,-0.8605698519834094,-0.9938805448408902,-2.5311680044419136
-0.3964854071538786,-0.26497067326840373,-0.5941523390437018,-0.8183637458434702,-1.4844997695409718
-0.15998764387660958,-0.5300846523676904,-1.0600929929363707,-0.6973923527367166,-1.8319752361140984
-0.08226487330351229,-0.4409860694918204,-0.6583260223114425,-0.857890496143778,-1.6128426455407396
-0.8774892670659988,-1.0883424373311783,-1.2352652930154608,-1.3309306565921577,-2.396316419132338
-0.690460068241024,-0.6685064109654502,-0.9032812757723248,-0.5184545162171601,-1.5405971360313857
-0.9431637953410387,-0.5384053927956546,-0.7627458258121846,-1.0889377531567628,-0.8017762932000633
-1.1716138537289082,-1.1205614147575396,-1.1664371429284757,-1.4293747764138467,-0.23377072400580473
-0.5061149326285123,-0.17457683250992415,-0.1987467553677791,-0.7964547983302711,-0.21715557390248758
-1.1412766083406538,-0.6969518479170621,-0.6430490824505269,-1.0172240825564618,-0.11694147481198634
-1.6769882179575526,-1.8645899157016328,-2.1083967658198777,-1.516482766666964,-1.6361721574268404
-1.3680528075023637,-1.1989595496477958,-1.5899167391529418,-1.5478643407275652,-1.068109001905929
-1.554725654536933,-2.1361602875693992,-2.156033415255006,-1.749391940368175,-1.8195310115602168
-1.0042702115701996,-0.9286262485565131,-0.8314883356326509,-0.8467959250197723,-1.2997605960292657
-1.9404274520939706,-2.1932688970466616,-2.5528404276167223,-1.4728156629334272,-0.4320819515663073
-0.38098451370465053,-0.2668066960759886,-0.19441014048279268,-0.7994753052537595,-0.2580704813254852
-1.6424705879169914,-1.6649610151058434,-1.6967183139556419,-1.5896324841875191,-2.899260928073759
-0.9502692851073039,-0.8901065598936686,-0.6635426097060693,-0.8195231706492896,-1.07227024749699
-1.2390749196882112,-0.8790334593207851,-0.910756756443013,-1.3266416428668744,-0.8003555723913207
-1.5285917830592797,-1.3390506386072112,-1.1556035769420143,-1.2772445115307696,-1.4741632844210604
-1.4697698143255886,-1.3914834860857443,-1.4963594461535477,-1.5651500944958578,-1.7021554708681828
-1.3298114204253446,-1.579369884643168,-1.6392698473948961,-1.624257481377639,-1.7973993620029223
