NOTA_CN_MEDIA,NOTA_CH_MEDIA,NOTA_LC_MEDIA,NOTA_MT_MEDIA,NOTA_REDACAO_MEDIA
-1.628262814954227,-1.2678486035130052,-1.0693456504071297,-1.4671977811043995,-1.6571214982185807
-0.8271503665370932,-0.8940626850979995,-0.8705967645194501,-0.7152502216398381,0.1487091121246229
-1.297704110969652,-0.9500676017901608,-0.9066026756542247,-1.1819300442753038,-0.7203365930725809
-1.3096385059557991,-1.1285597435008126,-1.2657270073615403,-1.4140145424309087,-0.5999234325377566
-0.3469623780187418,-0.17556951690530612,-0.387529522938658,-0.5042566499054477,-0.05280037008024459
-0.05517607892675305,-0.34952647864805586,-0.3127952344873415,-0.24069026448607192,0.19212455947830734
1.1049610804797092,1.3324171246430259,1.3476466204930573,0.9025823973038666,1.2157702901918737
1.523214959980011,1.2202773609936959,0.8373172722830925,1.3074465608610972,0.8008324764579823
0.3465387585849922,0.3502220234135098,0.41934206377896815,0.38516907541960427,0.28098979840929333
-1.069763814822772,-1.2609340147944577,-1.2525638033563824,-1.2764215889792025,-1.0525119246585244
1.3969426273811125,1.2571800308598498,1.1970944036042659,1.4982961088434052,1.177903407916502
-0.2898044715014385,-0.18552580113845918,-0.04188989598513735,0.11101547045137311,-0.9580248824592474
-0.6953746194955441,-0.5413340421216337,-0.6213865552106147,-0.27575676415111744,-1.0162911329360536
-0.7583961344890529,-0.6174890216757438,-0.9823325773284152,-1.0783299014335075,-0.6448076570393676
-0.1452798912992808,-0.19009626842952976,-0.18593169746921,-0.17860908192900582,0.5790116523254576
0.12463297745381871,0.027319964987426833,0.14754236571953613,-0.052022558223397096,0.37495821363534715
-0.6475478400199837,-1.0845544939526042,-1.0428448337900675,-0.8282770435309698,-0.8833547146200356
1.0437120018645858,1.0269595010654948,1.0054922858941595,1.2245153134447346,0.26857718338014414
1.7306928384834117,2.076293987050968,1.8739496490596053,1.439735632911718,2.4565968283737534
0.34109741394575605,0.13702164872160758,0.23482606358656205,0.21788232952046996,0.6507675461281448
-0.8998469097815429,-0.737352104244027,-0.6270111337368928,-0.47518483450392435,-1.6987892538934453
-0.5582194938543691,-0.6735489095777578,-0.5788682663713575,-0.7297458237493513,-0.7695918943358434
0.8806361433847065,1.1087039914319892,1.1918601027243032,1.27460463257787,0.5811707088385746
1.659072071509514,1.343050499179272,1.3981626543749164,1.6957151062960176,1.196125799651284
-0.11354173179259931,-0.48678498264248143,-0.6687219797990095,-0.45923340806206997,0.30310550175739315
1.429304460232317,1.7305568704721925,2.0691248319161737,1.56833061596122,1.1610793241840056
-0.9381361708809334,-1.0667487347868831,-0.9082107150193607,-0.7483727351868387,-1.3341690490011882
