NO_MUNICIPIO_PROVA,UF,QTD_PARTICIPANTES,NU_NOTA_CN_MEDIA,NU_NOTA_CH_MEDIA,NU_NOTA_LC_MEDIA,NU_NOTA_MT_MEDIA,NU_NOTA_REDACAO_MEDIA,RENDA_FAMILIAR_SM_MEDIA,CLUSTER
AFRÂNIO,PE,725,453.7990344827586,470.5456551724138,494.1118620689655,505.7646896551725,639.8344827586207,1.0483193277310925,1
AGRESTINA,PE,383,472.87937336814616,495.6587467362924,517.0130548302872,514.6258485639687,641.0443864229765,1.088235294117647,0
AGUDOS,SP,322,518.0568322981366,537.0624223602484,547.7540372670807,565.7316770186336,685.9006211180124,2.690265486725664,2
AIMORÉS,MG,537,488.774487895717,507.0463687150838,526.4731843575419,522.7569832402235,666.0335195530727,1.7851985559566788,0
ALAGOA GRANDE,PB,663,473.81764705882347,491.3918552036199,510.7858220211161,490.3389140271493,654.8114630467571,1.0928667563930012,0
ALAGOA NOVA,PB,560,463.7703571428571,489.7483928571428,505.4875,480.4033928571429,604.3214285714286,1.021067415730337,1
ALAGOINHA,PB,441,461.2943310657596,479.71383219954646,501.59410430839,477.769387755102,622.2675736961452,0.997622820919176,1
ALAGOINHAS,BA,3158,480.500443318556,500.79854338188727,518.6039582013933,498.35854971500953,620.8106396453452,1.2861176470588236,0
ALCÂNTARA,MA,234,452.3833333333333,464.93547008547006,486.0739316239316,462.78205128205127,600.5128205128206,1.0016556291390728,1
ALEGRE,ES,759,500.46231884057977,520.9173913043478,528.5216073781291,535.3710144927536,661.5810276679842,1.7912735849056605,2
ALEGRETE,RS,1096,489.88193430656935,517.2417883211679,532.6638686131387,517.0258211678832,627.2627737226277,1.786723876829884,0
ALENQUER,PA,970,443.6176288659794,453.6581443298969,476.4361855670103,452.7304123711341,590.020618556701,0.9344909234411996,1
ALEXANDRIA,RN,660,471.1390909090909,489.7703030303031,508.7084848484848,492.4689393939394,676.4242424242424,1.022408963585434,0
ALEXÂNIA,GO,287,482.58606271777006,509.84843205574913,521.712543554007,515.0595818815332,670.2439024390244,1.6726342710997442,0
ALFENAS,MG,1891,516.3988894764675,536.962718138551,545.0864621893178,556.8622950819673,702.1575885774722,2.121608288110508,2
ALHANDRA,PB,322,460.2658385093168,477.42142857142863,502.5413043478261,474.9869565217391,606.7080745341615,1.2037533512064342,1
ALIANÇA,PE,501,465.224750499002,483.001996007984,507.401996007984,500.56267465069857,661.8363273453094,1.0309523809523808,0
ALMEIRIM,PA,262,454.76374045801526,458.7332061068702,480.176717557252,457.0702290076336,579.6946564885496,1.0427872860635696,1
ALMENARA,MG,1057,471.2426679280984,492.1981078524125,513.1063386944182,499.1552507095553,634.1532639545885,1.303152789005659,0
ALMIRANTE TAMANDARÉ,PR,846,493.34822695035456,515.7438534278959,532.4865248226951,504.8447990543736,608.2269503546099,2.164395229982964,0
ALPINÓPOLIS,MG,581,493.9320137693632,515.917900172117,530.1857142857143,542.9982788296041,712.0481927710844,1.992660550458716,2
ALTA FLORESTA,MT,842,487.4467933491687,500.90783847981,519.3313539192399,508.0230403800475,679.1923990498813,2.1809815950920246,0
ALTA FLORESTA D'OESTE,RO,298,475.1416107382551,491.1614093959732,507.9382550335571,491.9194630872484,690.0671140939597,1.7454268292682926,0
ALTAMIRA,PA,3451,470.52897710808463,488.1641553172993,505.4299623297595,484.9885250651985,623.900318748189,1.4036157941437444,0
ALTINHO,PE,390,473.7764102564102,500.5689743589744,516.7538461538461,510.7830769230769,642.5641025641025,0.986425339366516,0
ALTO ALEGRE,RR,69,466.0739130434782,482.2797101449276,503.504347826087,467.7304347826087,572.1739130434783,1.3739495798319328,1
ALTO DO RODRIGUES,RN,491,464.7590631364562,475.4725050916497,502.6075356415478,479.4439918533605,619.6741344195519,1.3375420875420876,1
ALTO PARAÍSO,RO,102,454.478431372549,478.6362745098039,494.9637254901961,477.9343137254902,610.3921568627451,1.4779874213836477,1
ALTO SANTO,CE,326,465.22177914110426,493.330981595092,507.1015337423313,517.7751533742331,634.8466257668712,1.2082111436950147,0
ALTOS,PI,1889,459.5178401270513,473.2340921122287,497.2472207517205,486.12091053467446,638.0730545262044,1.0671859785783837,1
ALVARÃES,AM,125,446.7688,446.8616,471.2648,448.1904,551.52,1.141304347826087,1
ALVINÓPOLIS,MG,292,487.5660958904109,512.2369863013699,526.7493150684932,523.1674657534246,644.3835616438356,1.7972560975609757,0
ALVORADA,RS,2162,481.9031914893617,515.1443108233118,534.1897317298797,497.1504625346901,602.4791859389454,1.8889017877873229,0
ALVORADA D'OESTE,RO,258,458.1693798449612,467.8546511627907,493.1565891472868,473.6093023255814,650.3875968992248,1.7246376811594204,1
ALVORADA DO NORTE,GO,240,463.6316666666667,482.7270833333333,504.41,500.285,631.75,1.2936507936507935,0
ALVORADA DO SUL,PR,235,492.6965957446809,513.7025531914894,527.296170212766,524.6982978723405,636.7659574468086,2.329004329004329,0
ALÉM PARAÍBA,MG,691,496.8354558610709,518.8279305354558,529.8778581765557,546.0483357452968,692.7062228654124,1.844319775596073,2
AMAMBAI,MS,531,476.21412429378535,497.3128060263653,510.1898305084745,497.95103578154425,591.563088512241,1.4193313953488371,0
AMAPÁ,AP,185,446.6502702702703,465.26756756756754,486.32108108108105,451.38540540540544,577.4054054054054,1.2141119221411192,1
AMARANTE,PI,503,447.7978131212723,461.5041749502983,485.7624254473161,462.451689860835,605.2087475149106,0.8941841680129241,1
AMARANTE DO MARANHÃO,MA,625,450.49888,461.74288,483.7750400000001,466.95552,616.064,1.1927621861152142,1
AMARGOSA,BA,1127,474.9991126885537,499.31685891748,512.6925465838509,497.8952085181899,639.4853593611358,1.1117059243397571,0
AMERICANA,SP,2557,531.7125146656238,554.7240907313258,557.8973015252249,587.0113023073915,700.7430582714118,2.9905963302752294,2
AMONTADA,CE,921,455.7619978284473,471.41205211726384,494.1273615635179,497.2738327904452,619.8262757871878,0.849004424778761,1
AMPARO,SP,1071,529.6536881419235,549.6732026143791,556.6110177404295,585.933893557423,683.3986928104575,2.6931922723091075,2
AMPÉRE,PR,339,491.21061946902654,520.5339233038349,531.188790560472,527.0949852507375,642.0648967551623,2.2254335260115607,0
AMÉLIA RODRIGUES,BA,378,469.0097883597884,488.7161375661376,509.7367724867725,480.62142857142857,621.5873015873016,1.1908315565031984,0
ANAGÉ,BA,517,458.763249516441,483.6750483558994,499.89845261121854,473.9154738878143,613.3075435203094,0.983679525222552,1
ANAJATUBA,MA,233,458.3570815450644,460.31330472103,488.42103004291846,482.2755364806867,646.0944206008584,0.9637931034482758,1
ANAJÁS,PA,302,443.7099337748344,445.7668874172186,475.71225165562913,445.88046357615895,558.4105960264901,0.9912959381044488,1
ANAMÃ,AM,120,445.7116666666667,457.1591666666666,483.155,455.11,551.8333333333334,1.0528846153846154,1
ANANINDEUA,PA,13215,482.2301399924328,504.8159288687098,518.3901021566402,498.4087325009459,651.7941732879303,1.4599949440687607,0
ANANÁS,TO,201,450.7960199004975,470.5592039800995,492.5467661691542,479.6179104477612,632.3383084577115,1.353932584269663,1
ANASTÁCIO,MS,256,463.783984375,479.51875,499.944921875,471.8921875,576.484375,1.475195822454308,1
ANCHIETA,ES,891,503.7452300785634,524.7840628507295,535.6435465768799,542.0111111111112,691.8967452300785,1.9888776541961577,2
ANDRADAS,MG,461,508.6603036876356,537.8665943600868,544.0973969631236,549.175054229935,692.5379609544468,2.199124726477024,2
ANDRADINA,SP,939,499.7254526091587,519.942385516507,536.4571884984025,544.9514376996806,659.6592119275825,2.369205298013245,2
ANDRELÂNDIA,MG,555,485.2281081081081,509.3162162162162,523.2798198198197,523.050990990991,646.5225225225225,1.68760907504363,0
ANGICOS,RN,918,467.5625272331155,484.5788671023965,504.8834422657952,488.062091503268,607.0588235294117,1.1894689468946895,1
ANGRA DOS REIS,RJ,1660,499.7667469879518,523.6474698795181,538.4743975903615,526.1584337349398,649.8674698795181,2.0172759138708063,2
ANORI,AM,114,455.6280701754386,469.8421052631579,496.6833333333333,475.9684210526316,591.578947368421,1.0077220077220077,1
ANÁPOLIS,GO,6194,508.82513722957697,533.2562802712303,540.276089764288,549.3735711979334,731.249596383597,2.013807411646874,2
APARECIDA,SP,402,497.7333333333333,529.0748756218906,542.7768656716418,544.0905472636816,641.9900497512438,2.018664047151277,2
APARECIDA DE GOIÂNIA,GO,6777,487.4896266784713,510.955201416556,526.187796960307,512.5483399734396,669.0216910137228,1.890245391283116,0
APARECIDA DO TABOADO,MS,200,489.267,513.405,526.016,523.754,638.3,2.196629213483146,0
APIAÍ,SP,478,472.31694560669456,503.83953974895394,523.0646443514644,499.75439330543935,606.652719665272,1.7304747320061256,0
APODI,RN,1181,491.0683319220999,505.59644369178665,521.9121930567317,526.2144792548688,694.7840812870448,1.2147385103011092,0
APUCARANA,PR,1729,503.6377674956622,524.3404858299594,537.9674378253326,534.8576055523424,630.7113938692886,2.3552699228791774,2
APUÍ,AM,137,457.8131386861314,468.81021897810217,491.30802919708026,472.536496350365,549.051094890511,1.2798913043478262,1
AQUIDAUANA,MS,756,475.8042328042328,491.1592592592593,507.8390211640212,491.9473544973545,619.8148148148148,1.5994180407371483,0
AQUIRAZ,CE,1164,476.673883161512,496.2061855670103,516.828264604811,511.86030927835054,676.6323024054983,1.2536850271528317,0
ARACAJU,SE,17547,506.7104234342053,530.2037613267225,538.6646207328888,539.8882316065425,701.8111358066906,1.7289203226875898,2
ARACATI,CE,1695,478.2735693215339,496.2249557522124,518.6113274336283,512.7443067846608,644.4601769911504,1.208788598574822,0
ARACI,BA,593,456.210455311973,474.25733558178746,495.6364249578416,470.579089376054,613.8617200674536,1.0375494071146243,1
ARACOIABA,CE,816,462.4330882352941,481.2667892156863,504.48149509803926,509.58676470588233,673.8970588235294,0.9001547987616099,0
ARACRUZ,ES,1224,516.5513071895425,536.3858660130719,541.9338235294117,545.9133986928105,688.4150326797386,2.2080701754385963,2
ARAGARÇAS,GO,228,476.4850877192983,494.88903508771926,515.6960526315789,489.25394736842105,610.5263157894736,1.766990291262136,0
ARAGUANÃ,TO,97,444.27525773195873,448.7463917525773,477.65154639175256,446.46288659793817,552.3711340206186,1.189922480620155,1
ARAGUARI,MG,1603,510.98927011852777,534.263194011229,543.6917030567686,550.3029320024953,702.9195258889582,2.22539975399754,2
ARAGUATINS,TO,762,457.4821522309712,465.6860892388451,492.307874015748,474.9524934383202,617.1916010498687,1.415485278080698,1
ARAGUAÍNA,TO,3729,483.5006972378654,500.6636095467954,517.1834003754358,508.794448913918,660.9332260659694,1.778564899451554,0
ARAIOSES,MA,338,451.1869822485208,464.5349112426035,491.5,456.3541420118344,604.6153846153846,0.9301552106430157,1
ARAME,MA,377,456.4705570291777,463.0183023872679,482.0140583554376,470.21379310344827,604.6153846153846,0.9136253041362532,1
ARAPIRACA,AL,7994,487.1882161621216,506.9111458593946,521.7884288216162,526.9868151113335,671.368526394796,1.3728716777408638,0
ARAPOEMA,TO,80,450.0125,453.93625,495.535,470.5,605.0,1.462962962962963,1
ARAPONGAS,PR,1210,500.5993388429752,523.5939669421488,539.812561983471,533.2390082644628,638.99173553719,2.562586926286509,2
ARAPOTI,PR,250,505.4164,525.8876,539.3352,527.6964,624.4,2.296,2
ARAPUTANGA,MT,282,466.3574468085106,485.52163120567377,503.0368794326241,484.3237588652482,663.6879432624113,2.115830115830116,0
ARARANGUÁ,SC,1168,511.5232020547945,534.3128424657534,542.3565068493151,537.821147260274,665.068493150685,2.571428571428572,2
ARARAQUARA,SP,3189,523.6813107557227,542.482094700533,552.1598620257134,567.4802445907808,694.2991533396049,2.506727158948686,2
ARARAS,SP,1178,529.0707979626486,548.6410016977928,556.6552631578948,583.748726655348,692.937181663837,2.6744663382594416,2
ARARI,MA,923,463.9977248104009,476.9445287107259,499.4567713976164,486.4361863488624,656.5980498374864,1.087369420702754,0
ARARIPE,CE,659,469.1109256449165,492.8606980273141,513.3342943854325,511.8300455235205,683.1562974203339,0.9765861027190332,0
ARARIPINA,PE,1992,471.1066767068273,492.9404618473896,509.7633534136546,513.8762550200803,697.429718875502,1.167061050638902,0
ARARUAMA,RJ,1499,501.337024683122,524.7931287525017,537.4835223482322,534.4072715143429,665.0433622414944,1.8633295838020247,2
ARARUNA,PB,642,461.1028037383177,486.2959501557633,501.7598130841121,481.1355140186916,667.7570093457944,0.9954367666232072,0
ARATUBA,CE,314,464.1149681528663,472.69649681528665,499.6487261146497,498.1089171974523,650.5095541401274,1.067524115755627,0
ARAUCÁRIA,PR,1965,501.5653435114504,525.2469211195928,539.0818320610688,520.8879898218829,640.0508905852417,2.398745131977499,2
ARAXÁ,MG,1337,517.8777860882573,534.5606581899775,544.0549738219895,565.3127150336575,718.9080029917726,2.46044992743106,2
ARAÇATUBA,SP,2942,516.8790618626784,538.4345003399048,546.6789598912304,570.1615907545887,684.8130523453433,2.472340425531915,2
ARAÇOIABA,PE,336,464.1541666666666,479.3330357142857,504.0556547619048,489.48452380952375,600.297619047619,1.1338862559241707,1
ARAÇOIABA DA SERRA,SP,325,506.8652307692308,536.2787692307693,543.3593846153846,546.2132307692307,639.5692307692308,2.571078431372549,2
ARAÇUAÍ,MG,1296,469.50802469135806,492.8145061728395,512.3665895061728,499.501311728395,649.3672839506173,1.3839041095890412,0
ARCOS,MG,491,513.2849287169042,532.0095723014257,541.9515274949084,568.3315682281059,707.0468431771894,2.458797327394209,2
ARCOVERDE,PE,2411,476.1735379510576,500.2888428038158,519.4603484031521,518.1884280381585,638.141849854832,1.2107563664006082,0
AREADO,MG,491,490.84175152749486,512.3456211812628,527.8873727087577,528.6008146639512,690.7942973523421,1.880907372400756,0
AREIA,PB,591,468.3587140439933,488.84822335025376,501.52571912013536,488.1131979695432,642.3011844331642,1.0305676855895196,0
AREIA BRANCA,RN,758,475.5431398416887,488.8625329815303,512.7160949868073,491.4269129287599,656.2005277044855,1.37160751565762,0
ARENÁPOLIS,MT,258,462.2829457364341,470.8616279069768,505.79147286821706,487.5860465116279,613.953488372093,1.9145962732919253,1
ARINOS,MG,550,465.79545454545456,481.9630909090909,499.9941818181818,484.2770909090909,621.6727272727272,1.4518950437317784,1
ARIPUANÃ,MT,143,474.4223776223776,481.39580419580426,501.73426573426576,495.96853146853147,611.3286713286714,1.983568075117371,1
ARIQUEMES,RO,1459,488.9871830020562,505.3650445510624,521.5257710760795,510.35723098012335,665.2912954078135,2.0055821371610847,0
AROEIRAS,PB,543,456.0950276243094,478.53499079189686,494.86224677716393,479.7718232044199,649.3922651933701,0.9130105900151286,1
ARRAIAS,TO,272,451.3371323529412,460.9117647058824,487.5474264705882,463.44485294117646,594.7058823529412,1.2726130653266332,1
ARROIO DO MEIO,RS,133,537.9203007518796,559.0383458646617,561.393984962406,591.9451127819549,729.0225563909775,2.232484076433121,2
ARROIO GRANDE,RS,286,475.63146853146856,491.9090909090909,520.4545454545455,492.47832167832166,579.7902097902098,1.5296367112810707,0
ARTUR NOGUEIRA,SP,708,503.2282485875706,528.1539548022599,542.3300847457627,541.9521186440678,635.9322033898305,2.3583333333333334,2
ARUJÁ,SP,1253,502.1785315243416,532.8889066241022,546.0320031923384,537.179489225858,657.047086991221,2.272727272727273,2
ASSARÉ,CE,700,461.82371428571423,482.8254285714286,507.2161428571428,511.4194285714285,665.4285714285714,0.928108108108108,0
ASSAÍ,PR,493,496.3002028397566,511.7809330628803,530.4533468559838,522.3563894523327,631.0750507099391,1.984787018255578,0
ASSIS,SP,1610,510.85937888198754,534.4330434782609,547.3650310559005,554.8599378881987,681.9254658385094,2.493368700265252,2
ASSIS CHATEAUBRIAND,PR,640,494.7521875000001,508.87953125,529.16578125,518.67125,642.15625,2.2344877344877343,0
ASTORGA,PR,313,498.3447284345048,515.9166134185303,536.5242811501597,530.0753993610224,662.8115015974441,2.375609756097561,2
ATALAIA,AL,553,452.2132007233273,466.250452079566,492.0915009041591,473.6414104882459,612.8390596745027,1.1127770534550196,1
ATALAIA DO NORTE,AM,103,422.22427184466017,434.5796116504854,470.1805825242718,434.16796116504855,551.6504854368932,1.1449704142011834,1
ATIBAIA,SP,2026,518.0971372161896,542.0038499506417,552.6708292201382,568.2875123395854,671.7571569595261,2.454630935590033,2
AUGUSTINÓPOLIS,TO,658,467.4870820668693,477.8044072948328,499.9922492401216,487.68313069908817,651.2765957446809,1.2707212055974166,0
AUGUSTO CORRÊA,PA,559,449.0692307692308,461.4109123434705,483.59660107334525,459.88157423971376,605.2951699463327,0.87625,1
AURIFLAMA,SP,314,496.0015923566879,522.8694267515923,536.1866242038217,546.0009554140127,694.2675159235669,2.0931899641577063,2
AURORA,CE,493,473.2709939148073,498.7026369168357,514.5679513184584,523.4634888438134,744.7464503042596,1.0516014234875444,0
AURORA DO PARÁ,PA,262,450.901145038168,465.1458015267176,487.4095419847328,468.7240458015267,628.7786259541984,1.1218637992831542,1
AUTAZES,AM,197,450.23908629441627,468.5817258883249,489.44873096446696,453.53756345177663,576.243654822335,1.0753424657534247,1
AVARÉ,SP,1112,520.5982014388488,539.2186151079136,545.8647482014388,562.5367805755396,683.8669064748201,2.4058078927773643,2
AÇAILÂNDIA,MA,1814,473.5135060639471,492.7754134509372,510.69393605292174,494.2065600882028,645.2149944873208,1.4800173761946134,0
AÇU,RN,1577,478.4784400760939,499.7332276474319,514.1960684844641,502.7975903614458,656.8040583386177,1.2718082033506644,0
BACABAL,MA,2653,466.2704862419902,481.3575197889182,502.4154165096118,491.3718431963815,656.6830003769318,1.1678270960255297,0
BACURI,MA,368,439.98831521739135,447.3263586956522,479.8404891304348,456.3548913043479,618.2065217391304,0.8642714570858283,1
BAEPENDI,MG,301,504.5707641196013,524.9451827242525,537.605315614618,543.9900332225914,697.873754152824,1.88086642599278,2
BAGÉ,RS,2052,481.4291423001949,515.6875243664717,533.4891812865498,511.0787037037037,607.3099415204679,1.6744060475161988,0
BAIXA GRANDE,BA,783,452.9173690932312,470.8504469987229,496.9555555555556,478.1703703703704,630.2171136653895,0.8690835850956697,1
BAIXO GUANDU,ES,316,501.36170886075945,521.5613924050633,534.5287974683545,545.7212025316455,663.9240506329114,1.9497126436781609,2
BAIÃO,PA,617,454.78719611021074,452.4533225283631,474.2508914100486,461.2113452188007,595.7212317666126,0.9067688378033204,1
BALNEÁRIO CAMBORIÚ,SC,1316,529.1939209726444,553.7786474164134,558.5438449848024,570.7983282674771,694.3465045592706,2.730632551528074,2
BALSAS,MA,2682,466.608240119314,479.3638329604773,501.2545488441461,491.571812080537,653.4153616703952,1.4631728045325778,0
BAMBUÍ,MG,452,513.1889380530973,531.9061946902655,539.3318584070796,557.2230088495575,695.2212389380531,2.132775119617225,2
BANABUIÚ,CE,246,460.2560975609756,493.3321138211382,510.4008130081301,507.9585365853659,614.5528455284552,1.194915254237288,0
BANANEIRAS,PB,1075,468.6357209302326,489.4914418604652,507.4428837209302,492.0752558139535,670.2139534883721,1.051043219076006,0
BANDEIRANTES,PR,793,488.3776796973518,502.8390920554856,525.6537200504414,515.1524590163934,619.7982345523329,2.0034246575342465,0
BARAÚNA,RN,435,472.1006896551724,480.22114942528736,506.6618390804597,484.1832183908046,684.6896551724138,1.252895752895753,0
BARBACENA,MG,3331,506.64563194235967,532.9344341038727,540.1622035424798,553.1639147403182,675.3587511257881,1.899057873485868,2
BARBALHA,CE,1564,496.1703964194373,513.294820971867,525.3081841432225,536.6410485933503,689.3478260869565,1.4138932910723718,2
BARCARENA,PA,2399,475.15077115464777,490.651521467278,508.0048770320967,483.8460608586911,632.7969987494789,1.5097844112769483,0
BARCELOS,AM,97,464.3134020618557,479.6690721649485,506.1113402061856,462.46494845360826,569.0721649484536,1.284518828451883,1
BARRA,BA,850,449.10552941176473,458.7122352941177,484.9296470588236,464.9905882352941,601.6470588235294,0.9909465020576133,1
BARRA BONITA,SP,544,517.1946691176471,533.86875,547.8579044117647,563.6825367647059,687.9779411764706,2.3157407407407407,2
BARRA DA ESTIVA,BA,1002,466.77684630738526,482.0454091816367,506.7477045908184,493.4212574850299,623.1536926147704,1.1439127375087963,0
BARRA DE SÃO FRANCISCO,ES,603,481.3298507462687,509.5752902155888,527.0922056384743,522.093864013267,665.3731343283582,1.6751724137931034,0
BARRA DO BUGRES,MT,277,476.372202166065,495.9808664259928,515.6075812274368,498.7953068592057,622.8158844765343,2.0157766990291264,0
BARRA DO CHOÇA,BA,568,461.3625,489.9209507042253,507.4036971830986,478.4760563380282,610.4225352112676,1.1260978670012547,1
BARRA DO CORDA,MA,1372,470.86829446064144,488.73578717201167,508.38185131195337,495.6660349854228,677.7551020408164,1.262280169799879,0
BARRA DO GARÇAS,MT,1296,491.124537037037,508.1157407407408,523.5266975308642,511.6632716049383,644.8611111111111,1.8778553299492384,0
BARRA DO PIRAÍ,RJ,734,515.5930517711172,539.8013623978202,547.3264305177112,556.7728882833787,721.2806539509537,1.92096018735363,2
BARRA DO TURVO,SP,55,469.2127272727273,489.8945454545455,508.74,483.4727272727273,573.0909090909091,1.6569767441860466,1
BARRA MANSA,RJ,1854,500.2826860841424,530.7077669902912,540.3536677454152,544.8759439050701,714.2071197411003,2.0093525179856115,2
BARRAS,PI,1860,450.7555376344087,462.9700537634409,487.060752688172,474.5365053763441,642.494623655914,0.8329864724245577,1
BARREIRA,CE,409,462.8508557457213,495.8537897310514,510.1955990220049,507.0657701711492,628.4107579462103,1.1193771626297575,0
BARREIRAS,BA,5252,484.0504188880426,503.1039984767708,518.8512757044936,507.8984196496573,673.2863670982483,1.4902480886253706,0
BARREIRINHA,AM,403,447.9032258064516,455.2300248138958,473.3280397022333,443.09454094292806,534.590570719603,0.8991172761664565,1
BARREIRINHAS,MA,762,458.251968503937,471.4173228346457,495.3879265091864,471.1409448818898,623.5170603674541,1.0489849955869373,1
BARREIROS,PE,1228,468.2632736156352,483.7087947882736,508.50325732899023,503.9973941368078,646.2214983713355,1.263408010862186,0
BARRETOS,SP,1344,517.5403273809524,534.770238095238,543.6564732142857,564.0523065476191,678.4672619047619,2.2901193633952253,2
BARRINHA,SP,339,493.6144542772861,510.3861356932153,533.3837758112095,516.2610619469026,638.7610619469026,2.143192488262911,0
BARRO,CE,533,473.37879924953097,500.3833020637898,516.4116322701689,520.1818011257036,693.0956848030019,1.0396396396396397,0
BARROQUINHA,CE,316,464.9844936708861,491.0946202531645,508.2303797468354,505.193670886076,649.9367088607595,1.0074812967581048,0
BARUERI,SP,4858,506.1032935364347,536.7025730753396,549.1213050638122,544.7272540139975,660.7616303005352,2.2321463510076307,2
BARÃO DE COCAIS,MG,443,505.5828442437924,533.2203160270881,542.2516930022573,544.2121896162528,691.7381489841987,2.286206896551724,2
BARÃO DE GRAJAÚ,MA,409,455.5300733496332,474.4740831295844,494.8488997555013,477.2251833740832,611.7359413202934,1.0797373358348967,1
BATAGUASSU,MS,305,478.0963934426229,499.075737704918,515.2252459016394,491.284262295082,627.6065573770492,2.0,0
BATALHA,AL,1280,453.918125,463.9246875,489.67328125000006,479.061328125,613.46875,0.9286628278950736,1
BATATAIS,SP,1035,507.66019323671503,527.9079227053139,539.7576811594203,551.3856038647343,671.207729468599,2.348133198789102,2
BATURITÉ,CE,1168,463.76070205479454,479.41138698630135,500.0417808219178,491.1922089041096,618.8698630136986,0.963292117465224,1
BAURU,SP,4721,525.618491844948,547.0066299512815,553.8029866553696,570.1482948527854,686.9180258419826,2.5171285184377044,2
BAYEUX,PB,1467,478.2843217450579,507.0435582822086,522.3912065439673,498.6158145875937,648.9706884798909,1.3532917139614076,0
BEBEDOURO,SP,1114,520.3312387791741,535.2413824057451,546.7367145421903,572.1543087971274,694.2549371633752,2.577758470894874,2
BEBERIBE,CE,937,470.9099252934898,492.057310565635,513.0911419423693,509.73980789754535,653.7673425827107,1.0725446428571428,0
BELA CRUZ,CE,446,481.5668161434977,499.9831838565023,520.657399103139,535.8710762331839,711.4349775784754,1.1408977556109725,0
BELA VISTA,MS,258,461.8213178294573,490.25038759689926,504.0217054263566,484.66472868217056,614.4961240310078,1.5396825396825398,1
BELFORD ROXO,RJ,2914,473.5503431708991,501.3255662319835,520.5020247083047,492.6550446122169,615.7240905971173,1.3948075201432408,0
BELO HORIZONTE,MG,41090,532.7639328303724,563.3459649549768,561.522944755415,585.0325602336335,706.9617911900706,2.332463134128272,2
BELO JARDIM,PE,1369,481.9745069393718,505.090796201607,521.6677136596055,521.945507669832,687.0854638422206,1.2976878612716762,0
BELO ORIENTE,MG,340,477.85323529411767,498.48823529411766,519.5538235294117,520.8973529411765,651.4117647058823,1.7984084880636604,0
BELÉM,PA,42363,489.1599461794491,514.375277954819,523.9733092557185,510.67987630715487,668.8997474210986,1.4755745959554942,0
BELÉM DO SÃO FRANCISCO,PE,736,444.47092391304346,461.2554347826087,484.8095108695652,472.0822010869565,594.5108695652174,0.9353899883585564,1
BENEVIDES,PA,1638,470.5137973137973,488.717094017094,503.8829670329671,486.213431013431,620.3296703296703,1.2204761904761905,0
BENJAMIN CONSTANT,AM,448,431.48861607142857,425.2580357142857,452.8883928571428,437.3808035714286,503.3035714285714,0.7850467289719626,1
BENTO GONÇALVES,RS,1063,522.4261523988711,551.369896519285,558.3572906867357,565.7409219190969,685.3245531514582,2.586810228802153,2
BEQUIMÃO,MA,255,451.6501960784314,466.8023529411765,486.5733333333333,462.993725490196,591.9215686274509,0.9023668639053254,1
BERTIOGA,SP,527,488.1554079696394,509.9432637571157,535.1098671726755,505.1576850094877,613.1688804554079,1.9144827586206896,0
BERURI,AM,85,455.0247058823529,454.55882352941177,476.2752941176471,453.58941176470586,547.5294117647059,0.9697452229299364,1
BETIM,MG,4488,507.1478609625669,532.7697638146168,544.0281862745098,540.6111408199644,659.0463458110517,2.179640718562874,2
BEZERROS,PE,1287,488.3115773115773,507.26223776223776,524.5259518259519,525.1163947163948,687.1017871017871,1.179553903345725,0
