COD_MUNICIPIO,UF,QTD_PARTICIPANTES,NOTA_CN_MEDIA,NOTA_CH_MEDIA,NOTA_LC_MEDIA,NOTA_MT_MEDIA,NOTA_REDACAO_MEDIA,NOTA_GERAL_MEDIA,MUNICIPIO,RENDA_FAMILIAR_SM_MEDIA
2310308,CE,343,477.9113702623907,495.82011661807576,486.93002915451893,499.966472303207,597.9591836734694,511.7174344023324,PARAMBU,0.6730769230769231
2310506,CE,529,482.01890359168243,503.71417769376177,489.0461247637051,515.2194706994328,621.7769376181475,522.3551228733459,PEDRA BRANCA,0.6285625774473358
2310704,CE,748,477.64893048128346,506.43569518716583,498.2994652406417,512.9700534759357,619.1711229946524,522.9050534759358,PENTECOSTE,0.7718037661050545
2310852,CE,343,474.97288629737614,503.8830903790087,487.64664723032064,505.99096209912534,643.731778425656,523.2450728862974,PINDORETAMA,0.7983014861995754
2311108,CE,344,476.9008720930232,503.99680232558137,484.7825581395349,518.5944767441861,641.8604651162791,525.2270348837209,PORTEIRAS,0.7828282828282829
2311264,CE,319,468.5435736677116,501.1247648902821,490.2257053291536,504.98401253918496,609.4043887147335,514.8564890282131,QUITERIANÓPOLIS,0.6776685393258427
2311306,CE,1330,490.209022556391,516.2281954887218,504.4381954887218,522.7266165413535,627.1428571428571,532.1489774436089,QUIXADÁ,0.877924944812362
2311405,CE,1072,478.58675373134326,508.71679104477613,500.40345149253733,521.8791977611941,621.3619402985074,526.1896268656717,QUIXERAMOBIM,0.8325762491888384
2311603,CE,596,468.8897651006711,485.91040268456373,473.37265100671135,486.43137583892616,602.2147651006711,503.3637919463087,REDENÇÃO,0.7551328502415459
2311801,CE,968,495.4530991735537,537.3594008264463,523.2532024793388,555.7638429752067,677.2933884297521,557.8245867768595,RUSSAS,1.0579971181556196
2312007,CE,581,474.25611015490534,508.43080895008603,487.8722891566265,520.4901893287436,633.8037865748709,524.9706368330465,SANTANA DO ACARAÚ,0.7360681114551083
2312106,CE,153,473.8516339869281,502.3274509803922,481.6647058823529,507.78627450980395,588.8888888888889,510.90379084967316,SANTANA DO CARIRI,0.659433962264151
2312205,CE,727,473.6297111416781,501.8566712517194,489.9639614855571,510.9733149931224,617.5790921595599,518.8005502063273,SANTA QUITÉRIA,0.8240616621983914
2312304,CE,1208,478.7403973509934,509.4628311258278,494.041059602649,522.2902317880795,651.7384105960265,531.2545860927152,SÃO BENEDITO,0.8021343596920923
2312403,CE,1055,466.10710900473936,498.01118483412324,489.1802843601896,517.5338388625592,610.0473933649289,516.1759620853081,SÃO GONÇALO DO AMARANTE,1.0368788819875776
2312700,CE,387,480.8,513.8157622739018,502.19896640826875,518.0167958656331,621.2403100775193,527.2143669250645,SENADOR POMPEU,0.7541436464088398
2312908,CE,4606,500.2623534520191,535.2052974381243,522.0307207989579,569.6757707338255,685.1020408163265,562.4552366478507,SOBRAL,1.2862654320987654
2313005,CE,317,476.2706624605678,506.99842271293375,495.4425867507886,515.1586750788643,608.2018927444796,520.4144479495269,SOLONÓPOLE,0.9594298245614035
2313104,CE,478,490.72824267782426,517.957740585774,514.0117154811716,543.7989539748954,683.2217573221757,549.9436820083681,TABULEIRO DO NORTE,0.9570247933884297
2313203,CE,505,467.82950495049505,501.44772277227725,489.4936633663366,504.01168316831684,604.0,513.3565148514851,TAMBORIL,0.6456666666666667
2313302,CE,883,483.7934314835787,517.6335220838052,505.35073612684033,533.0380520951302,636.5345413363533,535.2700566251416,TAUÁ,0.8840225563909775
2313351,CE,267,469.6760299625468,496.43895131086146,479.34906367041197,514.058052434457,599.0262172284645,511.70966292134835,TEJUÇUOCA,0.6401515151515151
2313401,CE,1438,488.48922114047286,519.0293463143254,508.5098748261474,538.3280250347705,656.8984700973574,542.2509874826147,TIANGUÁ,0.9759641499185225
2313500,CE,894,461.31689038031317,490.04720357941835,479.77158836689034,502.3146532438479,601.9463087248322,507.0793288590604,TRAIRI,0.7577422577422578
2313609,CE,712,476.00140449438203,514.5845505617978,497.7443820224719,536.5206460674158,634.2415730337078,531.818511235955,UBAJARA,0.8462752525252525
2313807,CE,751,473.57390146471374,494.07949400798935,481.40399467376835,497.3849533954727,602.0239680426099,509.69326231691076,URUBURETAMA,0.6996187363834423
2313906,CE,294,470.15612244897954,490.0442176870748,484.78809523809525,509.96122448979594,585.6462585034013,508.11918367346937,URUOCA,0.5863095238095238
2313955,CE,586,482.1126279863481,504.1503412969283,493.9783276450512,518.0873720136519,654.4709897610921,530.5599317406143,VARJOTA,0.8053977272727273
2314003,CE,837,476.10179211469534,504.0046594982079,488.71600955794503,514.2393070489844,625.5675029868578,521.7258542413381,VÁRZEA ALEGRE,0.8835360149672591
2314102,CE,1093,474.451967063129,500.66139066788656,491.4472095150961,523.994967978042,626.0018298261665,523.311473010064,VIÇOSA DO CEARÁ,0.6774523160762943
2400109,RN,328,493.6021341463415,524.5899390243902,516.0106707317074,525.6521341463415,656.4024390243902,543.2514634146343,ACARI,1.3314102564102563
2400208,RN,1358,482.72150220913113,510.88026509572904,499.6961708394698,513.2124447717231,639.6318114874816,529.2284388807069,AÇU,1.1236119228521333
2400505,RN,535,477.10859813084113,501.4157009345795,488.2435514018691,509.5123364485981,632.0747663551402,521.6709906542056,ALEXANDRIA,0.9091653027823241
2400703,RN,413,473.87263922518156,494.6336561743342,490.4002421307506,493.92493946731236,597.1428571428571,509.9948668280871,ALTO DO RODRIGUES,1.1828947368421052
2400802,RN,686,471.8037900874636,496.03279883381924,490.47813411078715,503.56865889212827,593.469387755102,511.07055393586006,ANGICOS,1.0058324496288442
2401008,RN,1127,490.5544809228039,517.7906832298137,506.1288376220053,525.1176574977817,666.8322981366459,541.2847914818101,APODI,1.0113200306983883
2401107,RN,467,474.47066381156316,501.3672376873662,496.0835117773019,498.53725910064236,617.4304068522484,517.5778158458245,AREIA BRANCA,1.321372239747634
2401453,RN,384,470.2518229166667,497.75859375,492.55833333333334,500.63124999999997,680.5208333333334,528.3441666666666,BARAÚNA,0.9298007246376812
2402006,RN,2230,502.1936322869955,535.1211659192825,523.1365022421525,542.5700896860986,683.1390134529148,557.2320807174888,CAICÓ,1.4839181286549707
2402204,RN,768,476.7908854166667,501.59414062499997,492.19622395833335,498.4477864583334,609.609375,515.7276822916667,CANGUARETAMA,1.064754856614246
2402303,RN,732,475.48797814207654,494.9890710382514,490.55054644808746,493.60874316939885,599.1256830601093,510.7524043715847,CARAÚBAS,0.7903907074973601
2402600,RN,1402,481.0827389443652,511.07425106990013,499.2365905848787,514.4546362339515,613.623395149786,523.8943223965764,CEARÁ-MIRIM,1.1803640375068947
2403103,RN,1623,493.333887861984,523.7242760320395,514.9481207640173,528.5913739987677,644.5717806531115,541.033887861984,CURRAIS NOVOS,1.2427466150870405
2403251,RN,3237,501.8698486252703,537.3772628977448,529.6789928946555,548.085171455051,651.899907321594,553.7822366388631,PARNAMIRIM,1.7472930702598652
2403608,RN,588,485.56343537414966,519.7938775510204,509.75272108843535,512.287925170068,615.5102040816327,528.5816326530612,EXTREMOZ,1.2439236111111112
2404200,RN,672,486.2486607142857,516.1705357142857,511.0797619047619,518.7882440476191,640.7440476190476,534.60625,GOIANINHA,1.382262996941896
2404705,RN,261,469.4896551724138,489.1927203065134,479.8191570881226,487.11724137931037,604.2911877394636,505.9819923371648,IPANGUAÇU,0.7990056818181818
2405603,RN,239,482.83765690376566,508.70167364016737,499.4012552301255,522.4991631799163,656.2343096234309,533.9348117154811,JARDIM DE PIRANHAS,0.8582214765100671
2405801,RN,1218,474.684564860427,498.5724958949097,490.4085385878489,496.6094417077176,614.0229885057471,514.85960591133,JOÃO CÂMARA,1.0587797619047619
2406106,RN,388,475.6342783505155,497.4889175257732,493.27809278350514,498.3613402061856,627.3711340206186,518.4267525773196,JUCURUTU,0.9711340206185567
2407005,RN,338,474.62041420118345,507.12485207100593,493.5005917159764,495.7124260355029,615.6213017751479,517.3159171597633,LUÍS GOMES,0.9229368932038835
2407104,RN,1114,481.5078994614004,509.9198384201077,501.19928186714543,505.8812387791741,614.2369838420108,522.5490484739677,MACAÍBA,1.2130960156760286
2407203,RN,640,478.56328125,508.9603125,506.89750000000004,505.1434375,627.21875,525.35665625,MACAU,1.4245454545454546
2408003,RN,6383,499.9307222309259,532.8321792260692,523.2945010183299,547.123358922137,673.5077549741501,555.3377032743224,MOSSORÓ,1.5570229572944951
2408102,RN,19476,517.1042975970425,553.1522489217498,543.1820497021976,568.3383138221401,682.8126925446703,572.9179205175601,NATAL,1.9161982407208753
2408201,RN,163,475.4840490797546,507.4122699386503,496.83067484662575,498.8460122699386,598.282208588957,515.3710429447852,NÍSIA FLORESTA,1.2303719008264462
2408300,RN,1274,478.86271585557296,508.7097331240188,496.39882260596545,517.2908948194662,633.3124018838305,526.9149136577707,NOVA CRUZ,1.0524905422446407
2408904,RN,866,489.8672055427252,522.3452655889146,508.8901847575058,533.6557736720555,644.7113163972286,539.8939491916859,PARELHAS,1.253541076487252
2409308,RN,1154,472.4317157712305,495.2896880415945,482.19211438474866,503.81074523396876,635.9792027729636,517.9406932409013,PATU,0.8773722627737226
2409407,RN,2322,486.4436261843239,514.3090439276486,504.5848406546081,520.036735572782,650.5684754521964,535.1885443583118,PAU DOS FERROS,1.111189551711966
2410207,RN,379,471.831926121372,492.4390501319261,481.7791556728232,492.73166226912923,616.9393139841688,511.14422163588387,PORTALEGRE,0.879746835443038
2411056,RN,252,473.3079365079365,498.31190476190477,485.0107142857143,493.24801587301585,613.015873015873,512.578888888889,TIBAU,1.1267123287671232
2411205,RN,1528,483.73730366492146,511.9351439790576,502.2932591623036,515.1122382198953,627.0026178010471,528.016112565445,SANTA CRUZ,1.0336734693877552
2411502,RN,905,481.14729281767956,508.77524861878453,495.29723756906077,513.2375690607735,627.0276243093923,525.0969944751381,SANTO ANTÔNIO,0.9405063291139241
2412005,RN,1107,489.4106594399277,523.5486901535683,513.0547425474255,517.1616079494129,620.1445347786811,532.6640469738031,SÃO GONÇALO DO AMARANTE,1.2709726443768996
2412203,RN,615,476.20113821138216,506.63674796747966,497.6191869918699,502.12617886178856,603.1219512195122,517.1410406504065,SÃO JOSÉ DE MIPIBU,1.2205387205387206
2412500,RN,840,484.9682142857143,517.3753571428572,511.1141666666667,526.537380952381,651.2619047619048,538.2514047619048,SÃO MIGUEL,1.0609879032258065
2414407,RN,490,471.494693877551,500.01,488.7755102040816,507.3477551020408,642.204081632653,521.9664081632652,TOUROS,1.1329166666666666
2414506,RN,457,473.9214442013129,497.85404814004374,488.9859956236324,491.22975929978116,613.6105032822757,513.1203501094092,UMARIZAL,0.8183724832214765
2414803,RN,368,480.1494565217391,510.48695652173916,497.0426630434783,505.3635869565217,602.0108695652174,519.0107065217392,VERA CRUZ,0.889511201629328
2500304,PB,460,479.15630434782605,508.58934782608696,497.6836956521739,505.4108695652174,625.2608695652174,523.2202173913043,ALAGOA GRANDE,0.9216965742251223
2500403,PB,419,472.70954653937946,507.8090692124105,492.14821002386634,497.1761336515513,628.0190930787589,519.5724105011934,ALAGOA NOVA,0.8941570881226054
2500502,PB,337,468.62255192878337,488.57715133531156,477.88367952522253,479.56706231454007,604.272997032641,503.7846884272997,ALAGOINHA,0.8280254777070064
2500601,PB,182,467.6335164835165,491.1741758241758,484.9659340659341,494.9532967032967,583.0769230769231,504.3607692307693,ALHANDRA,0.9079391891891891
2500700,PB,583,478.86003430531736,502.37478559176674,492.4667238421955,505.08953687821617,633.0017152658662,522.3585591766724,SÃO JOÃO DO RIO DO PEIXE,0.8642765685019206
2501005,PB,442,478.23280542986424,503.7502262443439,491.69954751131223,512.5131221719457,642.5339366515838,525.74592760181,ARARUNA,0.8325123152709359
2501104,PB,424,475.3301886792453,504.1198113207547,492.60849056603774,503.3695754716981,637.3584905660377,522.5573113207547,AREIA,0.837431693989071
2501302,PB,414,468.8159420289855,496.89347826086953,477.9927536231884,485.4591787439614,626.7632850241546,511.1849275362318,AROEIRAS,0.6867408906882592
2501500,PB,864,474.07222222222225,494.50451388888894,484.71493055555555,491.35706018518516,634.375,515.8047453703705,BANANEIRAS,0.79052734375
2501807,PB,1115,481.5137219730942,515.6900448430493,507.44439461883405,513.4170403587444,635.6233183856502,530.7377040358745,BAYEUX,1.122682119205298
2502508,PB,515,479.56,514.5994174757282,502.7099029126214,514.3578640776699,634.7961165048544,529.2046601941747,BOQUEIRÃO,0.8848187311178247
2503001,PB,308,463.10974025974025,476.0211038961039,470.8207792207792,480.0353896103896,582.6623376623377,494.5298701298701,CAAPORÃ,0.9388888888888889
2503209,PB,1024,497.8826171875,525.3091796875,517.28671875,535.0111328125,642.6171875,543.6213671875,CABEDELO,1.5943053311793214
2503506,PB,241,476.4502074688797,511.13278008298755,500.91203319502074,509.19792531120333,645.9751037344398,528.7336099585062,CACIMBA DE DENTRO,0.7086206896551724
2503704,PB,1986,490.8699899295066,521.0517119838872,510.9394259818731,530.2513091641491,664.6928499496476,543.5610574018127,CAJAZEIRAS,1.162019940915805
2504009,PB,10593,500.43726989521383,538.2626829038044,527.947267063155,547.2735013688285,680.7250070801473,558.9291456622298,CAMPINA GRANDE,1.4785675529028757
2504306,PB,1411,481.33586109142453,502.88291991495396,491.3134656272148,517.9814316087882,683.2459248759745,535.3519206236713,CATOLÉ DO ROCHA,0.8607104700854701
2504405,PB,580,476.61551724137934,496.29913793103447,479.6405172413793,498.6051724137931,645.4827586206897,519.3286206896552,CONCEIÇÃO,0.8111739745403111
2505105,PB,1082,478.7662661737523,500.7684842883549,491.0161737523105,501.0136783733827,616.8761552680222,517.6881515711646,CUITÉ,0.7849062702003878
2505600,PB,199,467.19849246231155,488.7472361809045,471.55628140703516,495.64170854271356,651.9597989949749,515.0207035175879,DIAMANTE,0.691
2506004,PB,838,486.6076372315036,518.4393794749403,507.14403341288784,524.5494033412888,644.9880668257756,536.3457040572791,ESPERANÇA,0.9425675675675675
2506301,PB,2222,481.6677317731773,513.050900090009,500.97529252925295,510.74279927992797,653.4743474347434,531.9822142214222,GUARABIRA,1.0517935578330893
2506806,PB,537,473.6279329608939,500.95474860335196,487.5029795158287,495.72774674115453,639.7765363128492,519.5179888268156,INGÁ,0.8887262079062958
2506905,PB,984,472.8942073170732,499.3356707317073,488.2367886178862,495.3092479674797,638.9837398373984,518.9519308943089,ITABAIANA,0.8125465376023827
2507002,PB,876,478.0941780821918,500.1441780821918,484.76780821917805,513.5122146118722,665.7534246575342,528.4543607305935,ITAPORANGA,0.8474737845567207
2507101,PB,368,467.66548913043476,501.17445652173916,486.0595108695652,493.2163043478261,620.0,513.623152173913,ITAPOROROCA,0.761166253101737
2507309,PB,456,472.3155701754386,489.3370614035088,484.16907894736846,498.90109649122803,619.7368421052631,512.8919298245613,JACARAÚ,0.7793072824156305
2507507,PB,17699,508.8656025764168,544.7746934855077,534.2102265664727,561.3323747104356,690.0435052827844,567.8452805243234,JOÃO PESSOA,1.7881688698112288
2507705,PB,436,468.2756880733945,507.69518348623853,490.97477064220186,490.544495412844,613.9449541284404,514.2870183486239,JUAZEIRINHO,0.840625
2508901,PB,970,474.76649484536085,498.51113402061856,490.43092783505153,495.48185567010313,605.1752577319587,512.8731340206185,MAMANGUAPE,0.8489385898407885
2509107,PB,339,472.1663716814159,502.0489675516224,492.201179941003,498.8448377581121,619.1150442477876,516.8752802359883,MARI,0.7304772234273319
2509701,PB,862,482.0381670533643,512.7380510440836,505.1222737819026,513.1940835266821,642.1577726218097,531.0500696055685,MONTEIRO,0.8832194705380018
2510808,PB,3296,489.6833131067961,517.3169296116505,506.0486650485437,533.4919902912621,663.0946601941747,541.9271116504854,PATOS,1.1615816451061753
2511301,PB,551,473.07241379310346,501.3502722323049,482.7188747731397,508.0065335753176,702.7949183303085,533.5886025408348,PIANCÓ,0.8497495826377296
2511400,PB,792,482.52563131313127,510.1545454545455,496.8376262626263,502.79318181818184,628.7626262626262,524.2147222222222,PICUÍ,0.8023833167825224
2512002,PB,293,481.038566552901,510.1634812286689,501.97542662116035,508.57133105802046,628.9419795221843,526.138156996587,POCINHOS,0.7748655913978495
2512101,PB,1323,481.71232048374907,512.7944066515495,498.504686318972,524.013529856387,684.0060468631897,540.2061980347694,POMBAL,0.8341614906832299
2512309,PB,634,484.16419558359615,510.91135646687695,502.72208201892744,535.5548895899053,650.3154574132492,536.733596214511,PRINCESA ISABEL,0.8485675306957708
2512507,PB,827,475.97629987908107,507.746553808948,495.961185006046,500.7509068923821,629.770253929867,522.0410399032648,QUEIMADAS,0.9022606382978723
2512705,PB,456,476.64122807017543,508.35219298245613,499.3975877192982,509.03048245614036,640.3070175438596,526.7457017543859,REMÍGIO,0.8547297297297297
2512903,PB,614,462.46368078175897,484.2654723127036,470.74153094462537,476.08452768729643,588.7947882736156,496.46999999999997,RIO TINTO,0.7077142857142857
2513406,PB,598,479.6953177257525,509.82491638795983,498.6055183946488,518.9556856187291,636.5217391304348,528.720635451505,SANTA LUZIA,1.106060606060606
2513703,PB,1385,476.6981949458484,510.3778339350181,502.37379061371837,502.9980505415163,625.7039711191336,523.630368231047,SANTA RITA,1.1271102284011916
2513901,PB,671,487.0359165424739,511.6327868852459,500.6245901639344,532.9521609538003,680.4172876304024,542.5325484351713,SÃO BENTO,0.963151207115629
2514503,PB,397,485.26599496221667,514.0523929471033,500.4471032745592,528.9488664987406,652.6448362720403,536.271838790932,SÃO JOSÉ DE PIRANHAS,0.9685567010309278
2515104,PB,220,482.3131818181818,512.835,503.24863636363636,498.44818181818187,649.2727272727273,529.2235454545455,SÃO SEBASTIÃO DE LAGOA DE ROÇA,0.9243772241992882
2515302,PB,979,473.81184882533194,502.8768130745659,495.28488253319716,505.52839632277835,640.0408580183861,523.508559754852,SAPÉ,0.9057632398753894
2515401,PB,232,478.60689655172416,502.07456896551724,489.2896551724138,497.94094827586207,619.3103448275862,517.4444827586207,SÃO VICENTE DO SERIDÓ,0.7840189873417721
2516003,PB,756,479.1268518518519,502.97685185185185,495.0195767195767,502.2153439153439,646.4021164021163,525.1481481481482,SOLÂNEA,0.8983545647558386
2516102,PB,439,477.7888382687927,505.0589977220957,487.6765375854214,498.5744874715262,636.7198177676538,521.163735763098,SOLEDADE,0.8902640264026402
2516201,PB,2757,479.9360536815379,508.8926006528835,493.51022850924915,516.637540805223,654.2836416394632,530.6520130576713,SOUSA,0.9372257053291536
2516300,PB,866,472.5557736720554,495.8645496535797,488.28799076212476,495.6016166281755,621.662817551963,514.7945496535797,SUMÉ,0.8526536312849162
2516508,PB,361,468.82520775623266,503.4027700831025,493.1091412742382,492.58254847645424,599.6675900277008,511.5174515235457,TAPEROÁ,0.7937219730941704
2516607,PB,357,480.2431372549019,514.1464985994397,498.4470588235294,547.2050420168067,668.9635854341736,541.8010644257703,TAVARES,0.8254405286343612
2516904,PB,473,478.98477801268496,506.96109936575056,495.10845665961943,512.870401691332,638.6046511627907,526.5058773784356,UIRAÚNA,1.0349417637271214
2600054,PE,1256,484.9637738853503,515.0792993630573,510.7941082802548,516.6909235668791,620.7324840764331,529.6521178343949,ABREU E LIMA,1.088799332962757
2600104,PE,644,490.73074534161486,523.1568322981367,517.1557453416149,547.0290372670808,650.6832298136646,545.7511180124224,AFOGADOS DA INGAZEIRA,1.086888331242158
2600203,PE,567,469.500176366843,495.9153439153439,474.105291005291,518.8035273368606,625.925925925926,516.8500529100529,AFRÂNIO,0.7326689774696707
2600302,PE,282,483.4102836879433,513.8163120567376,504.09609929078016,521.6875886524823,646.7375886524823,533.9495744680851,AGRESTINA,0.8001567398119123
2600401,PE,121,482.9495867768595,500.9413223140496,498.8396694214876,513.8487603305784,624.297520661157,524.1753719008263,ÁGUA PRETA,0.8825136612021858
2600500,PE,661,470.8158850226929,495.44704992435703,485.2845688350983,503.8170953101361,620.0605143721634,515.0850226928894,ÁGUAS BELAS,0.7138193688792165
2600708,PE,448,475.73504464285713,499.12433035714287,491.63839285714283,505.6330357142857,648.6607142857143,524.1583035714286,ALIANÇA,0.8238817891373802
2600807,PE,270,489.16370370370373,521.87,512.5611111111111,539.23,662.2222222222222,545.0094074074075,ALTINHO,1.0245901639344261
2601052,PE,275,471.26654545454545,493.7138181818181,484.08945454545454,501.38872727272724,578.3272727272728,505.75716363636366,ARAÇOIABA,0.8861031518624641
2601102,PE,1726,484.0458864426419,510.25770567786793,493.58725376593276,530.2006373117034,692.5840092699884,542.1350984936269,ARARIPINA,0.9945497630331753
2601201,PE,1839,491.5704730831974,522.1390429581294,512.7539423599783,541.431375747689,647.873844480696,543.153735725938,ARCOVERDE,1.0950085689802913
2601300,PE,149,470.1852348993289,491.496644295302,483.4610738255033,504.2060402684564,701.3422818791946,530.138255033557,BARRA DE GUABIRABA,0.7682038834951457
2601409,PE,833,482.51248499399765,501.61332533013206,494.1154861944778,512.2626650660264,643.2172869147659,526.7442496998799,BARREIROS,1.0193815331010454
2601607,PE,531,463.1800376647834,484.7325800376648,476.1553672316384,492.69868173258004,595.0659133709981,502.36651600753294,BELÉM DO SÃO FRANCISCO,0.7377666248431619
2601706,PE,1045,484.1715789473684,516.1291866028708,510.70267942583735,535.7904306220096,670.0287081339712,543.3645167464115,BELO JARDIM,1.0668174342105263
2601904,PE,956,490.6081589958159,516.8199790794979,511.80543933054395,539.7918410041841,676.3179916317991,547.0686820083682,BEZERROS,0.8045734050730208
2602100,PE,750,480.9644,509.2626666666667,500.46853333333337,521.044,641.0933333333334,530.5665866666666,BOM CONSELHO,0.9521164021164021
2602209,PE,652,493.44079754601233,514.2349693251534,500.21901840490796,534.5315950920245,676.2576687116565,543.736809815951,BOM JARDIM,0.7830459770114943
2602308,PE,410,477.1214634146341,500.2407317073171,499.5131707317073,522.1843902439025,664.0,532.6119512195122,BONITO,0.7456556082148499
2602605,PE,345,476.30434782608694,507.716231884058,501.38260869565215,524.6234782608695,643.1304347826087,530.6314202898551,BREJO DA MADRE DE DEUS,0.9652061855670103
2602902,PE,2043,482.4605971610377,518.2657366617718,513.2356338717573,522.8434654919237,620.4894762604014,531.4589818893784,CABO DE SANTO AGOSTINHO,1.2720316178943827
2603009,PE,832,462.49459134615387,482.81466346153843,470.5502403846154,489.4951923076923,581.25,497.3209375,CABROBÓ,0.7297473867595818
2603207,PE,460,478.1495652173913,504.3863043478261,496.7734782608695,523.575652173913,609.5652173913044,522.4900434782609,CAETÉS,0.7492223950233281
2603454,PE,2666,488.58184546136533,521.7606526631657,517.0550637659416,528.4514253563391,632.7381845461365,537.7174343585896,CAMARAGIBE,1.2752268353038219
2603504,PE,328,494.57103658536585,518.4777439024391,513.233231707317,540.1713414634147,653.3536585365854,543.9614024390245,CAMOCIM DE SÃO FÉLIX,0.6875
2603900,PE,552,489.6027173913044,510.5900362318841,500.66467391304354,546.5414855072464,661.4492753623189,541.7696376811595,CARNAÍBA,0.9342837273991655
2603926,PE,229,462.3759825327511,473.825327510917,452.97248908296945,482.4410480349345,594.5851528384279,493.24000000000007,CARNAUBEIRA DA PENHA,0.7674216027874564
2604007,PE,1429,491.3487753673898,519.8149755073478,510.6077676696991,537.5688593421974,662.4352694191742,544.3551294611617,CARPINA,1.2559247810407006
2604106,PE,6188,502.16979638009053,535.9081771170006,528.0453458306399,554.6894796380091,669.6638655462185,558.0953329023916,CARUARU,1.428525641025641
2604205,PE,607,475.5405271828665,497.0602965403624,496.26935749588137,504.97973640856674,628.7314662273476,520.5162767710049,CATENDE,0.9517374517374517
2605004,PE,452,476.74535398230086,508.9654867256637,499.3028761061947,522.6017699115044,662.7433628318585,534.0717699115045,CUPIRA,0.814957264957265
2605103,PE,417,479.5076738609113,511.0856115107914,495.02805755395684,521.841726618705,648.7769784172662,531.2480095923262,CUSTÓDIA,0.9686329588014981
2605202,PE,813,475.97355473554734,500.0945879458795,494.24624846248463,501.75387453874544,629.9384993849939,520.4013530135302,ESCADA,0.9521996615905245
2605301,PE,646,477.91547987616104,504.6306501547988,490.928947368421,515.6773993808049,636.625386996904,525.155572755418,EXU,0.7344789356984479
2605459,PE,19,502.90000000000003,530.6105263157895,520.8789473684211,580.5105263157895,687.3684210526316,564.4536842105265,FERNANDO DE NORONHA,2.048076923076923
2605707,PE,677,475.2211225997046,492.2267355982275,490.42821270310196,505.7078286558346,641.2112259970457,520.9590251107828,FLORESTA,0.94189453125
2606002,PE,3865,491.60369987063393,522.3508667529107,514.581552393273,535.2343337645536,648.300129366106,542.4141164294954,GARANHUNS,1.137374245472837
2606101,PE,562,478.5574733096085,505.0046263345195,491.2014234875445,513.7521352313167,663.55871886121,530.4148754448399,GLÓRIA DO GOITÁ,0.7929292929292929
2606200,PE,1099,482.97352138307554,509.9453139217471,504.3455868971793,525.1668789808917,649.1901728844404,534.3242948134668,GOIANA,1.2043663821405122
2606408,PE,1367,492.56869056327724,520.5424286759327,515.8702267739576,531.0060716898317,656.7959034381859,543.356664228237,GRAVATÁ,1.0993357487922706
2606606,PE,312,466.92243589743583,490.05288461538464,481.18621794871797,505.8913461538462,612.3717948717949,511.28493589743596,IBIMIRIM,0.8447136563876652
2606804,PE,1452,488.5358815426997,516.5972451790633,509.9923553719008,527.3481404958678,615.702479338843,531.635220385675,IGARASSU,1.1477533241632278
2607208,PE,753,480.8851261620186,506.41474103585654,501.1414342629482,518.4836653386454,622.4701195219124,525.8790172642762,IPOJUCA,1.2434883720930232
2607653,PE,857,475.7072345390898,501.2551925320887,493.4329054842474,511.94865810968497,643.5005834305717,525.1689148191365,ITAMBÉ,0.8113805970149254
2607901,PE,6194,492.6030513400064,526.1793832741363,520.6151275427834,538.0307232805941,643.5905715208266,544.2037713916694,JABOATÃO DOS GUARARAPES,1.375272001934236
2608503,PE,375,478.9970666666666,505.8248,492.90933333333334,518.7850666666667,631.4666666666667,525.5965866666667,LAGOA DE ITAENGA,0.8542065009560229
2608750,PE,316,464.35854430379743,495.37151898734174,480.878164556962,505.34113924050627,606.9620253164557,510.5822784810126,LAGOA GRANDE,0.8594420600858369
2608800,PE,1109,478.26726780883683,509.65293056807934,497.16546438232643,519.5720468890893,634.4274120829576,527.817024346258,LAJEDO,0.7578571428571429
2608909,PE,1532,495.01677545691905,525.4350522193212,508.7674934725849,544.4092689295039,675.1827676240209,549.76227154047,LIMOEIRO,1.0226806765761147
2609006,PE,544,484.73419117647063,504.104044117647,485.796875,514.2856617647059,655.3676470588235,528.8576838235293,MACAPARANA,0.759375
2609303,PE,270,472.56296296296296,496.05925925925925,478.7751851851852,513.2159259259258,601.2592592592592,512.3745185185185,MIRANDIBA,0.8453333333333334
2609402,PE,808,486.1144801980198,511.5235148514852,505.3579207920792,519.0920792079208,641.2871287128713,532.6750247524753,MORENO,1.1480861244019138
2609501,PE,955,481.76450261780104,511.71759162303664,496.63895287958115,513.5166492146598,636.1047120418848,527.9484816753927,NAZARÉ DA MATA,0.9803165584415584
2609600,PE,4944,498.09069579288024,530.5030542071197,524.1621359223301,541.6380056634304,662.0186084142395,551.2824999999999,OLINDA,1.5359226537756292
2609709,PE,579,476.3879101899827,501.0347150259067,485.7302245250432,507.87012089810014,677.720207253886,529.7486355785837,OROBÓ,0.7534332084893882
2609907,PE,1189,485.0942809083263,509.5257359125315,496.6810765349033,521.0931875525653,641.5811606391926,530.7950883095039,OURICURI,0.9479438642297651
2610004,PE,960,480.15760416666666,505.84989583333333,499.8773958333333,514.3813541666666,631.1666666666666,526.2865833333333,PALMARES,1.0605833956619297
2610202,PE,532,475.8484962406015,501.4812030075188,492.48289473684207,511.25563909774434,671.7293233082706,530.5595112781955,PANELAS,0.7809561128526645
2610400,PE,187,476.8197860962567,508.5705882352941,501.69625668449197,523.7994652406417,627.5935828877006,527.695935828877,PARNAMIRIM,1.1631799163179917
2610509,PE,745,478.30536912751677,501.95409395973155,491.67999999999995,509.44053691275167,628.2147651006711,521.9189530201343,PASSIRA,0.7671943231441049
